Ticker,Valoración de medias móviles,Volumen,Última,Media móvil simple (20),Media móvil simple (50),Media móvil simple (200),Banda superior de Bollinger (20),Banda inferior de Bollinger (20),"Nivel MACD (12, 26)","Señal MACD (12, 26)",Índice de fuerza relativa (14)
CADU/A,Vender,132,6.48,6.6325,6.6936,6.2952,6.9100518,6.3549482,-0.06077343,-0.03715662,34.99311314
FTNT,Fuerte Venta,40173,2547.1699,2814.7015,2944.8214,,3105.8950878,2523.5079122,-100.06528701,-64.05958193,28.18442426
ERIC/N,Vender,5,232.42,251.631497,243.8842,179.2409003,271.71862494,231.54436906,-3.23092071,0.63516079,35.07439191
LACOMER/UBC,Vender,342436,32.599998,33.96649945,34.21339982,26.94344981,36.13348218,31.79951672,-0.47721792,-0.26998544,35.78866376
SWKS,Fuerte Venta,2,2923.5801,2982.777005,,,3470.61052677,2494.94348323,,,63.96663678
PG,Neutral,10,2932.8,3012.83,2916.1826,2623.616499,3098.8347001,2926.8252999,8.15441011,28.59668182,44.53205071
CDEV,Fuerte Venta,114,11.5,15.35000005,17.88659994,,19.83567954,10.86432056,-1.95393558,-1.62716812,24.75828995
SDC,Fuerte Compra,1,249,203.5899995,180.8690002,,254.52513118,152.65486782,14.09388993,7.580324,66.11074473
CMOCTEZ,Comprar,32,47.5,46.99749985,47.29379988,53.55805027,47.6323187,46.362681,0.00313813,-0.12291235,59.60239907
CDNS,Neutral,314,2206.8,2332.44048,1780.228792,,2529.38136325,2135.49959675,133.87472943,196.08108078,56.69030005
MC/N,Comprar,35,10178.9,10353.295,9884.397788,8580.452292,10690.30093286,10016.28906714,72.99877627,134.49117971,50.10198494
BZUN/N,Fuerte Venta,28,810,911.9215,786.8629966,,993.27490411,830.56809589,13.77636627,35.87497866,38.82406119
PII,Comprar,65,2004,1858.75803,1872.312408,,2569.60982025,1147.90623975,101.43736765,79.32067122,52.44779808
PLANI,Vender,15,19,19,,,19,19,-0.0614189,-0.08662003,41.57302613
LAMOSA,Vender,2,23,23.13349995,22.54140014,26.15965004,23.55413146,22.71286844,0.1374996,0.16856954,53.32702963
TEAK/CPO,Neutral,1168,3.8,3.6325,3.8886,6.26480002,3.83218726,3.43281274,-0.03663749,-0.09207241,53.63849436
FIHO/12,Fuerte Venta,432888,4.39,4.5375,4.4208,6.01235001,4.71389444,4.36110556,-0.00314434,0.02806305,41.70198816
NVAX,Fuerte Venta,1,2000,2534.008995,,,3501.74150289,1566.27648711,-320.43418952,-269.7503628,37.52457919
CIE/B,Vender,106,4.95,4.9565,4.7934,9.078,5.13077277,4.78222723,0.04088509,0.04176582,52.92527991
TSM/N,Neutral,6,1703,1742.661,1665.960002,1255.06615055,1811.76731083,1673.55468917,8.41592583,24.14507435,47.96602555
TCOM/N,Fuerte Compra,28,631,592.1489995,602.9791992,,654.46983806,529.82816094,12.04991567,3.72143876,59.83010757
FEMSA/UB,Fuerte Venta,84,93,98.11100005,112.65820002,136.73325006,111.56485876,84.65714134,-6.12636321,-6.68219491,13.9847037
BMRN,Fuerte Venta,1,1573,1800.1035,2133.734198,,2516.87088518,1083.33611482,-178.9330417,-165.6510797,28.54436077
VISTA/A,Fuerte Venta,30,57,67.1859996,71.3508,98.53859989,78.89668202,55.47531718,-4.10332478,-3.01838029,10.23933151
MELI/N,Vender,1,23087,25316.3465,24479.6884,16536.7850455,28601.48477622,22031.20822378,-541.62149933,-86.60218245,38.13856824
DPZ,Fuerte Venta,6,8290.6504,8809.36865,8727.522654,,9520.18694503,8098.55035497,-127.45639981,-30.90454537,32.48042338
WLL1,,2,12.32,,,,,,,,
MFRISCO/A-2,Fuerte Compra,27,3.8,3.6435,2.95,,3.91883797,3.36816203,0.21060457,0.2439246,69.47302008
FPLUS/16,Fuerte Compra,320,12.37,12.2965,12.0794,11.6048,12.59544983,11.99755017,0.072426,0.08716607,61.19660146
PINFRA/L,Comprar,184,115.5,117.178,110.448,123.07480005,120.72092873,113.63507127,1.28913395,1.93849655,52.85463267
TRAXION/A,Comprar,412867,15.6,15.653,15.1556,14.00724999,15.77532743,15.53067257,0.09381766,0.14679113,55.03640699
ADSK,Neutral,1002,5054,5261.9135,4822.097392,3352.0561445,5528.35996444,4995.46703556,47.14502815,120.61875482,46.93821555
CMR/B,Fuerte Venta,5,2.48,2.527,2.5098,3.02995,2.60924354,2.44475646,-0.01428723,-0.00832654,41.61313571
ABEV/N,Vender,2,52.98,52.62500015,57.1401999,73.41450008,56.64867703,48.60132327,-1.1857395,-1.64206775,44.12075867
JPM,Fuerte Venta,981,2150,2188.939025,2188.628008,2307.2472045,2254.82961509,2123.04843491,-6.97683286,-0.25803469,44.13095596
VINTE,Fuerte Venta,202,27.99,27.993,27.97779704,28.05413089,28.00728286,27.97871714,-0.01033524,-0.01544502,47.12837065
CMCSA,Vender,45,945,964.3255005,951.6323994,882.46995075,988.74486592,939.90613508,0.28092478,4.5496639,44.17243911
APD,Fuerte Compra,11781,6377.1602,5121.418105,,,7365.65802035,2877.17818965,1227.01993995,1255.38796823,90.74539149
KOF/UBL,Fuerte Venta,379949,86.309998,92.37899965,93.5042001,102.87665007,100.36462196,84.39337734,-2.27941961,-1.49207838,29.60575064
FUNO/11,Fuerte Venta,12496768,16.32,17.2654998,17.67159996,22.83204995,18.64049749,15.89050211,-0.44911385,-0.35264244,34.61145671
MCD,Fuerte Compra,24,4655,4643.44898,4486.544382,4147.8788975,4726.66395769,4560.23400231,40.50403144,50.37511804,56.86024996
DBX,Fuerte Venta,18,429.70001,445.314001,469.9546012,,467.33271647,423.29528553,-9.81273397,-9.12678735,40.5335888
GNP,Fuerte Compra,1099,112.92,91.03300025,69.8532001,45.21820001,117.49283654,64.57316396,12.19100475,10.5962888,98.7087162
DHR,Comprar,930,4375.27,4514.553025,4203.640194,2964.971655,4766.78074969,4262.32530031,37.82878131,88.37314677,49.00656941
ICH/B,Fuerte Venta,1221,79.169998,82.059501,84.4727999,86.83914981,85.78856346,78.33043854,-1.35845879,-1.1466877,29.90182419
ELEKTRA,Fuerte Venta,71634,1186.6899,1194.937505,1202.037992,1323.306696,1211.32295812,1178.55205188,-3.69807325,-3.59342311,42.90937817
ORBIA,Fuerte Compra,1937333,37.07,36.7515002,35.81260016,36.32529999,38.43335997,35.06964043,0.128717,0.13826018,54.6379885
JNJ,Fuerte Venta,3404,3155.99,3302.942505,3297.356604,3110.3705995,3440.00639968,3165.87861032,-27.67096865,-7.15769174,40.81498906
NIO/N,Comprar,27917,380.5,378.0170005,325.3066002,,471.99646206,284.03753894,22.80721018,29.49507597,54.87075449
HERDEZ,Fuerte Compra,323606,39.18,38.9589999,36.31239974,34.93724992,40.65093252,37.26706728,0.85327392,0.96010087,53.77960996
TM/N,Comprar,11,2891.3999,2872.348465,2846.105798,2407.631802,3066.43654721,2678.26038279,45.5895367,43.29110645,51.72907392
GOLD/N,Fuerte Compra,1345,640,642.212503,632.7165994,501.45624935,667.63567152,616.78933448,1.94125188,2.25282705,51.29117007
AZTECA/CPO,Fuerte Venta,305009,0.312,0.33125,0.33742,0.50266,0.35091596,0.31158404,-0.00669866,-0.00430216,29.93563248
MKTX,Vender,11,9837.4004,10858.48354,8451.000428,,12232.76225187,9484.20482813,465.35711497,799.54254107,49.58150252
GOOG,Fuerte Venta,31,32787.121,34884.64005,34236.32822,30056.242545,37392.96882968,32376.31127032,-167.65807469,236.15687932,38.86841855
C,Fuerte Venta,7968,1091.6,1118.69801,1138.842406,1223.411601,1149.96114665,1087.43487335,-11.42401083,-8.51370782,41.05064008
GS,Fuerte Venta,960,4290,4488.23499,4555.089608,4311.445302,4666.58964024,4309.88033976,-53.35342085,-26.62961372,35.36334638
SMSN/N,Fuerte Compra,20,26458.051,26269.39315,25290.5669,22471.57472,27860.92124696,24677.86505304,224.09526222,264.45230473,57.48712921
PE_OLES,Vender,176470,347.25,361.292998,327.8675988,228.0076491,382.93635626,339.64963974,6.22191794,10.84851473,47.9471295
COST,Vender,114,7264.6001,7520.909495,7420.893806,6682.7273015,7755.71168489,7286.10730511,-13.95393721,33.39792602,40.61829794
CSCO,Fuerte Venta,128199,847.77002,906.6824985,987.1299982,951.5064994,965.0278591,848.3371379,-38.03014031,-34.31384226,23.87092411
CHDRAUI/B,Fuerte Venta,322725,24.17,25.95749965,26.14159992,26.38409995,28.56520275,23.34979655,-0.62443067,-0.39836378,32.70268139
LFC/N,Neutral,28,249.89999,243.338498,253.0980008,267.42655025,269.08644742,217.59054858,0.36301193,-2.44977131,52.22240656
GENTERA,Fuerte Venta,4335534,6.61,7.245,8.08500002,13.17930001,7.94521425,6.54478575,-0.37250247,-0.36554294,26.17677073
TEVA/N,Fuerte Venta,161,187.64999,208.906999,243.455801,220.37875015,240.31268485,177.50131315,-16.59348062,-15.99270642,15.3558974
BBBY,Neutral,228,256.39999,262.614001,244.1753998,228.08665045,284.54226214,240.68573986,1.44420685,4.61893943,50.38498325
TX,Comprar,122,387.57001,387.765,360.0488004,360.65565035,408.58769222,366.94230778,9.33649099,11.17041951,55.353544
EBAY,Vender,4961,1119.75,1205.216505,1240.279002,877.3309012,1330.9865084,1079.4465016,-28.46465965,-16.66664866,37.11638991
OXY1,Fuerte Venta,6816,218.55,279.1565005,340.7670004,,341.61491838,216.69808262,-31.04526729,-26.84024004,21.08711629
FINN/13,Fuerte Venta,4183,4.37,4.8345,5.0302,6.0975,5.18988571,4.47911429,-0.13014561,-0.08382034,23.33714626
FEMSA/UBD,Fuerte Venta,2264472,119.42,126.3705005,130.6698004,153.2004005,134.7246415,118.0163595,-3.40803363,-2.84823667,24.71989225
VITRO/A,Fuerte Venta,91143,22.709999,23.0514998,23.04819994,29.90169995,23.45717311,22.64582649,-0.08867602,-0.05577084,43.0401293
ARA,Fuerte Venta,1090401,2.57,2.815,2.7694,3.26355,3.09900704,2.53099296,-0.04560399,-0.01288289,37.5169188
MEGA/CPO,Fuerte Venta,739895,65.68,66.67199935,68.00919962,68.38964997,70.1955731,63.1484256,-0.66103547,-0.66482941,46.46148761
ALEATIC,Vender,16024,19.200001,19.09100015,19.59400016,22.29530009,19.43152393,18.75047637,-0.09874304,-0.15034157,47.54657586
BIIB,Fuerte Venta,346,5773,6236.37246,6184.827788,5907.3593575,6749.1989934,5723.5459266,-107.23303059,-60.88710015,32.41441783
MA,Vender,374,7074,7499.098005,7167.622606,6403.989202,8052.040393,6946.155617,-4.84522113,88.61164919,39.73004087
MS,Vender,4150,1075.72,1133.654005,1126.797002,986.2082009,1180.75213572,1086.55587428,-6.91552584,2.17700663,35.42425888
CHL/N,Fuerte Venta,107916,728.60999,784.477998,785.2228012,814.6434009,865.13888384,703.81711216,-16.0137434,-7.81308356,35.15551144
BMY,Fuerte Venta,1073,1251,1344.4355,1342.044998,1289.722551,1445.45969502,1243.41130498,-25.13217726,-11.39494085,29.48043254
GM,Comprar,2255,643.28998,655.220996,613.2199986,606.2434003,691.42352072,619.01847128,13.19996476,15.23760891,50.11990046
BIMBO/A,Vender,2206107,39.630001,41.9875,40.38339976,35.7156001,45.23062843,38.74437157,-0.25012473,0.1268021,43.70237791
IBM,Fuerte Venta,2032,2582.9199,2705.465495,2740.827598,2712.327251,2819.39946641,2591.53152359,-40.58195219,-27.06892836,33.86012494
ORCL,Vender,401,1223,1238.397495,1249.237598,1151.9313976,1284.23115756,1192.56383244,-4.87644719,-2.35714966,46.03604691
GGA/N,Fuerte Venta,7705,0.99,1.305,1.9314,1.14075,1.88211351,0.72788649,-0.28344545,-0.26920062,37.51598288
OMA/B,Fuerte Venta,912634,97.860001,100.6224997,98.98799986,111.1466001,104.94885607,96.29614333,-0.01063316,0.34599035,45.35594616
BRKB,Neutral,34,4638.0498,4691.814965,4498.171572,4302.918544,4850.18438273,4533.44554727,53.10538552,75.45674312,49.20418022
GFAMSA/A,Fuerte Venta,53763,0.387,0.46945,0.61074,2.367735,0.58130075,0.35759925,-0.08110965,-0.08818631,21.25551239
WFC,Fuerte Venta,2609,511.01001,528.924506,548.4990014,723.18760055,547.60528224,510.24372976,-10.05407449,-9.20515264,37.93913539
NFLX,Fuerte Venta,700,10251.14,11118.395,11132.4484,8918.2379535,12166.03077916,10070.75922084,-88.37319747,53.9315721,38.27266706
