Ticker,Valoración de medias móviles,Volumen,Última,Media móvil simple (20),Media móvil simple (50),Media móvil simple (200),Banda superior de Bollinger (20),Banda inferior de Bollinger (20),"Nivel MACD (12, 26)","Señal MACD (12, 26)",Índice de fuerza relativa (14)
ORBIA,Vender,1203872,35.720001,36.9415001,35.46540014,36.53645,38.52897957,35.35402063,0.10999216,0.36596742,46.48158813
NCLH/N,Fuerte Compra,1178712,382.20999,353.7490005,345.6078,571.1355492,390.44552208,317.05247892,10.53649024,6.71654474,59.89642952
CUERVO,Fuerte Compra,1129397,42.599998,42.18749975,42.75979976,36.76450002,44.45591692,39.91908258,-0.20243463,-0.3019584,52.10264015
IENOVA,Fuerte Venta,1101899,61.990002,65.6740005,65.2776005,74.50875019,68.96635683,62.38164417,-0.48518607,-0.07067503,37.54608851
M,Fuerte Compra,909223,163.10001,150.492999,148.8139996,231.41179915,165.17432401,135.81167399,1.41570457,-0.1347981,61.47672573
BOLSA/A,Neutral,877676,46.27,47.0724998,45.51859994,42.63319994,50.35627152,43.78872808,0.07093988,0.22636976,49.55336232
R/A,Fuerte Venta,869711,53.720001,55.8959995,57.93399978,79.1527499,58.41831019,53.37368881,-1.14016458,-1.10725878,38.99872331
ASUR/B,Fuerte Venta,817908,239.58,247.7465,240.2706004,285.8270513,262.44785566,233.04514434,2.46290029,3.27847141,46.90948495
FIBRAMQ/12,Fuerte Compra,774347,25.54,25.45850015,24.93599998,24.16305001,25.89463249,25.02236781,0.13504312,0.19325523,53.36767789
MEGA/CPO,Fuerte Venta,759181,63.82,67.27299925,68.24899944,68.65644994,70.65373207,63.89226643,-0.79911756,-0.4112083,39.06275084
GRUMA/B,Vender,710082,258.57999,267.889497,255.9663986,219.2260994,279.74220778,256.03678622,1.94553516,4.25004876,45.73337894
CHDRAUI/B,Fuerte Venta,670184,24.41,26.58449985,26.41059994,26.43889997,28.23062849,24.93837121,-0.27048509,0.01928989,32.49958814
GMXT,Fuerte Compra,662294,29.16,28.46599985,26.71219982,25.44474987,29.58169489,27.35030481,0.69858309,0.71685438,61.31524173
AXTEL/CPO,Fuerte Compra,650744,6.99,6.7645,5.6704,3.8723,7.20022813,6.32877187,0.37318083,0.41236309,66.3167359
KOF/UBL,Fuerte Venta,595094,89.639999,94.75650015,95.00960036,103.64010009,98.73504913,90.77795117,-0.83721522,-0.26940362,35.38460581
TRAXION/A,Comprar,538477,15.6,15.6925,14.964,13.95004999,15.82085498,15.56414502,0.16662154,0.24139066,56.20881094
AZTECA/CPO,Fuerte Venta,497156,0.325,0.3387,0.33872,0.517505,0.35005077,0.32734923,-0.00267284,-0.00108661,37.5545529
GCARSO/A1,Fuerte Venta,489700,42.599998,45.3404995,44.61519974,55.32174984,48.10958973,42.57140927,-0.36777763,-0.02544705,39.87037755
UAL,Fuerte Compra,476605,807,786.258001,761.6757982,1055.9931,844.09608419,728.41991781,10.33367008,7.59296747,55.55499642
BACHOCO/B,Fuerte Compra,432957,70.07,68.3845,67.46879992,70.84559989,69.81679036,66.95220964,0.37110297,0.28545945,61.37848065
LIVEPOL/C-1,Fuerte Venta,411837,55.310001,56.52950025,55.88320024,73.20959997,59.25598184,53.80301866,0.34675039,0.41742339,44.27628205
CREAL,Fuerte Venta,404069,11.64,11.9065,12.2438,16.87165007,12.74010122,11.07289878,-0.072377,-0.09425123,41.79844693
AGUA,Comprar,352184,15.7,15.9980002,15.12820008,14.83318505,16.3917313,15.6042691,0.26153053,0.34525139,50.03139991
FIBRAPL/14,Neutral,351762,43.540001,44.0999993,43.10699994,40.92220164,45.05272105,43.14727755,0.10690783,0.29923335,48.51527445
PINFRA,Fuerte Venta,326064,166.34,168.736,164.9726006,176.6235502,176.97570869,160.49629131,0.32404538,0.72650863,49.43050393
GCC,Fuerte Compra,286748,102.96,103.56549985,101.07079976,91.4191997,108.16598937,98.96501033,0.1628701,0.56925137,52.26172245
HOTEL,Comprar,270371,4.01,4.0075,3.9974,4.91275,4.09232335,3.92267665,0.0015032,0.00027691,50.25606174
TERRA/13,Vender,231988,27.92,28.17650005,27.68879998,28.149,28.48732359,27.86567651,0.07036415,0.14213008,47.90029121
FCFE/18,Vender,216465,24.98,25.358,25.23699994,24.65899999,25.83698197,24.87901803,0.00198203,0.07348234,45.85358473
SITES/B-1,Neutral,211896,16.65,17.2605001,16.56780002,14.97710001,18.46002465,16.06097555,0.00436017,0.15408493,46.26678733
GFAMSA/A,Fuerte Venta,205834,0.435,0.52285,0.70246,2.493465,0.63009603,0.41560397,-0.09057631,-0.09943494,25.17034164
DANHOS/13,Fuerte Venta,188267,20.4,21.38399995,21.4436,23.69820003,22.9404622,19.8275377,-0.27008425,-0.1695109,42.32172982
FIHO/12,Comprar,180963,4.55,4.5175,4.4398,6.15520001,4.75757291,4.27742709,0.06093382,0.0636083,54.30759813
FMTY/14,Fuerte Venta,177914,9.89,9.997,9.8794,10.66960001,10.14439064,9.84960936,0.00759792,0.02446259,46.46352328
PE_OLES,Neutral,163267,353.97,363.831999,312.070799,223.8533493,387.91360156,339.75039644,11.9554169,15.77153678,52.49576102
LACOMER/UBC,Vender,162461,32.869999,34.7869997,34.1439999,26.73154984,36.66169566,32.91230374,-0.21795479,0.14677207,36.99518356
HERDEZ,Fuerte Compra,154028,39.47,38.7249999,35.6361997,34.87824991,40.48355084,36.96644896,0.87600824,1.02671149,58.55395391
AAL,Comprar,113328,288.89001,289.1104985,277.7065998,371.8153505,309.98281961,268.23817739,2.55949467,2.33365318,52.50954594
AAPL,Comprar,95450,2631.8,2656.838615,2370.9652855,1765.72889788,2928.36717716,2385.31005284,130.02538875,138.05196804,52.51119565
ELEKTRA,Comprar,80650,1202.91,1194.621495,1210.424992,1328.7559465,1210.43871591,1178.80427409,-2.68790168,-5.06718405,51.2310452
SQ,Comprar,68380,3290,3341.90201,3007.822604,1830.40870155,3651.06038868,3032.74363132,145.20053316,164.22152663,51.3534587
LALA/B,Neutral,62042,13.59,13.82,12.6774,13.89220001,14.20272706,13.43727294,0.31754624,0.39816929,53.7638907
GME,Fuerte Compra,53116,168.38,110.0975005,103.90580034,,161.02893838,59.16606262,14.56824437,6.52476508,79.98137464
JWN,Comprar,52000,353,350.0894975,349.346798,,386.81506592,313.36392908,-6.50622957,-8.58228945,51.11163625
NIO/N,Fuerte Compra,50516,407,352.8434995,301.5025996,,470.0420345,235.6449645,40.22915703,34.51042143,62.17129555
ENPH,Fuerte Compra,47713,1682.0601,1565.032505,1320.2515998,,1843.67816795,1286.38684205,106.48535231,108.50759895,62.38419321
MRNA,Fuerte Venta,44263,1408,1493.957495,1574.613196,,1633.09589651,1354.81909349,-54.51990293,-44.52401396,40.52116249
GICSA/B,Fuerte Venta,43571,3.08,3.1955,3.2658,4.7039,3.35643166,3.03456834,-0.04298382,-0.03454088,39.89837709
FSHOP/13,Comprar,42656,5.99,5.91963195,5.90949722,7.85956228,6.15055382,5.68871008,0.02171452,0.00381545,52.38393769
TX,Fuerte Compra,42347,396.51999,380.8984995,357.3426004,360.6640503,415.90465204,345.89234696,13.23278607,12.05461279,61.39769903
C,Fuerte Venta,41071,1115,1141.08551,1144.521202,1233.2427505,1205.15067376,1077.02034624,-7.90744729,-6.72358283,45.32946842
BYND,Vender,39286,2835,2822.576005,2923.553996,2354.850797,2973.48614154,2671.66586846,-13.04468644,-28.85746585,48.34340224
NVDA,Fuerte Compra,35694,11293.13,10920.996005,9901.674784,6877.1874405,12330.01513326,9511.97687674,584.73246657,541.64731911,57.63288546
GISSA/A,Fuerte Venta,30216,16.299999,16.56999975,15.9519999,18.65649996,17.40421827,15.73578123,0.22093812,0.28616132,46.19529146
MGM,Fuerte Compra,29221,500.51999,481.6399995,415.0535998,455.87039945,523.88925889,439.39074011,26.68074034,26.48291988,61.0787876
SORIANA/B,Fuerte Venta,26133,15.76,16.15599995,17.0286,20.04335003,17.24759343,15.06440647,-0.38787494,-0.41969976,40.20246677
GGA/N,Fuerte Venta,23222,1.03,1.6695,1.8632,1.1523,2.67066882,0.66833118,-0.29180476,-0.20611403,36.38875424
CCL1/N,Fuerte Compra,21540,375,344.5089995,341.9798002,,379.44287695,309.57512205,8.04096464,3.34102925,60.0244003
FLS,Vender,21324,657.14001,,,,,,,,
PBR/N,Comprar,21041,190.97,188.0189995,192.891399,214.20464995,199.55909004,176.47890896,-2.23999336,-2.75530035,52.0867794
EVER,,21008,896.28003,,,,,,,,
PAPPEL,Fuerte Venta,20444,15.7,16.151,16.25979998,17.64550001,16.68995851,15.61204149,-0.13509628,-0.09297787,42.08460105
MSFT,Vender,20086,4714.71,4761.75647,4702.529778,3862.5789995,5056.31514054,4467.19779946,75.38953769,66.37408004,47.81465885
TSLA,Comprar,19922,8814.9502,8474.98103,7199.931584,3872.9489245,11144.55388177,5805.40817823,842.89929159,822.81245023,54.37828261
UNIFIN/A,Comprar,19389,18.67,18.70499985,18.17305642,21.99863616,19.45649108,17.95350862,0.10826922,0.1523669,54.124418
ARWR,,18846,814,,,,,,,,
AMD,Neutral,18786,1787.23,1852.9175,1579.391192,1175.3833508,1994.12305446,1711.71194554,84.08364397,99.46106887,49.96409667
BRKB,Comprar,17419,4723.5,4695.722485,4421.402178,4288.3676945,4863.40132292,4528.04364708,91.98354013,97.24761358,56.94510973
HTZ,Fuerte Venta,17340,30.6,33.1689998,33.34219996,173.2012996,36.31459892,30.02340068,-1.00718389,-0.95262912,40.40475661
UHS,Comprar,17242,2443.1201,2384.870515,,,2701.72862272,2068.01240728,-12.84642011,,50.915274
PINS,Fuerte Compra,16137,790,781.725,670.8842004,,835.32115191,728.12884809,36.78305942,39.77717778,57.03160758
AUTLAN/B,Fuerte Compra,16100,10.8,10.634,9.0162,8.36900001,10.99540836,10.27259164,0.485738,0.56354744,67.38882294
BBVA,Fuerte Venta,14843,62.09,66.1980002,72.86599992,84.0436,70.65397446,61.74202594,-2.62591313,-2.60212774,30.15432735
V,Comprar,14782,4531.1099,4514.17193,4422.803378,4036.427202,4745.26747307,4283.07638693,71.28709486,62.63048871,51.40401058
BABA/N,Fuerte Compra,14485,6124.96,5959.018985,5702.820766,4707.7344905,6607.66282414,5310.37514586,199.62461151,178.44219699,55.74413523
VZ,Fuerte Compra,14083,1329,1304.2975,1274.0042,1226.07585,1328.61142513,1279.98357487,8.54199216,8.60240902,61.47401577
PINFRA/L,Neutral,13735,116,116.057,110.0052,123.25480005,123.18580663,108.92819337,2.08198091,2.56702557,54.23140577
WFC,Fuerte Venta,12689,529.01001,540.4795065,555.564001,738.6476505,568.9381913,512.0208217,-9.13855131,-9.51564098,43.1032268
MOMO/N,Fuerte Venta,11864,375,452.4770005,434.7013998,549.37149935,494.3974861,410.5565149,-2.71091812,4.92135339,29.41590286
ALEATIC,Fuerte Venta,11416,19,19.33900005,19.65240006,22.30295008,20.42730009,18.25070001,-0.1962027,-0.18896771,41.24606733
ITX/N,Fuerte Compra,11366,640.65997,632.351488,622.7241998,601.1470997,657.04828055,607.65469545,3.92820803,2.61912611,59.56167832
ELEMENT,Fuerte Compra,11187,9.3,8.3920001,7.11040004,8.23330001,9.87062923,6.91337097,0.6215783,0.59475785,78.34497446
DAL,Fuerte Compra,10554,675,647.407996,619.4430022,788.2898016,704.89857301,589.91741899,18.88902095,14.97554628,59.81080363
INTC,Fuerte Venta,10503,1092.48,1092.267005,1190.163802,1235.963599,1126.29351923,1058.24049077,-17.26127167,-28.72197177,43.89901124
UAA,Fuerte Compra,10431,233.98,228.071001,227.7223996,303.88394905,249.13051709,207.01148491,-1.80316904,-2.25778792,54.70115009
ZM,Fuerte Compra,10311,8277.7305,6520.73054,6098.724802,,8966.95453979,4074.50654021,711.65929896,410.40582727,64.23425289
GE,Fuerte Venta,9414,137,142.8459985,148.1041996,180.19195005,151.27588467,134.41611233,-2.69436125,-2.48914454,40.95213803
X,Fuerte Venta,9003,167.75,171.4555005,168.2608006,183.97429995,181.27462465,161.63637635,0.1185885,0.38603648,47.21819186
MU,Fuerte Venta,8915,1003.63,1009.8230055,1083.1830022,1053.57189925,1099.4487638,920.1972472,-24.00747248,-31.28810161,44.65384485
PYPL,Fuerte Compra,8053,4475.25,4391.281475,4188.5594,2967.4438005,4598.07847482,4184.48447518,101.42260086,101.66688648,57.24316264
AXP,Fuerte Compra,7668,2260,2208.401995,2165.040792,2220.9307975,2327.99521445,2088.80877555,20.88475594,11.53619514,57.26902883
FB,Fuerte Compra,7647,6294.3101,6084.685,5660.369604,4617.9788615,6700.30268685,5469.06731315,245.71433762,223.37138484,58.15875018
MFRISCO/A-1,Comprar,7078,3.72,3.7545,3.569,2.9758,3.98063934,3.52836066,0.01939231,0.03730983,51.42576803
BAC,Fuerte Venta,6710,555.19,572.5255025,553.904001,579.6204497,601.84535735,543.20564765,0.90389403,3.03600994,46.09391892
PFE,Fuerte Venta,6535,780.01001,839.418997,822.830999,782.1113504,882.13843758,796.69955642,-8.10625905,0.37534427,33.10093379
TWTR,Fuerte Compra,6524,898,869.5644995,818.2846032,697.55705155,934.97563982,804.15335918,26.61655627,24.01309325,58.29850023
MAXCOM/A,Fuerte Venta,6492,1.36,1.5025,1.3312,1.99984158,1.76939886,1.23560114,0.04413482,0.07049372,40.9413803
AMBA/N,Comprar,6220,1123.52,,,,,,,,55.80473408
KO,Fuerte Compra,6170,1095,1069.8285,1052.5635984,1064.69139865,1104.31552265,1035.34147735,9.75759157,5.84444893,59.06091743
JPM,Fuerte Venta,5743,2190.99,2213.18302,2181.059406,2317.2465045,2310.32416115,2116.04187885,1.59592715,2.88191729,49.12125473
TDOC,Fuerte Venta,5724,4410,4588.67051,4665.298798,,5136.67006898,4040.67095102,21.97427859,28.74383536,43.93337337
GOLD/N,Vender,5688,630,635.222003,628.448799,492.3111993,681.57301424,588.87099176,3.0645897,4.68512138,48.34884183
RCL,Fuerte Compra,5440,1522.75,1379.683,1229.767198,1481.61134995,1567.58211394,1191.78388606,84.18113221,72.96483033,70.90504151
SE/N,Fuerte Compra,5093,3433.5701,3209.40652,,,3742.23352323,2676.57951677,222.03792373,223.41850031,64.70500465
OXY1,Fuerte Venta,5006,276,310.9755005,362.8482002,,371.18585951,250.76514149,-24.88122423,-23.06949113,33.03179775
XOM,Fuerte Venta,4980,850,920.8450015,957.272801,1081.79525065,1014.50323349,827.18676951,-31.38516119,-25.26871676,28.08730197
VITRO/A,Fuerte Venta,4965,23,23.10399985,23.20799992,30.50984992,23.42570747,22.78229223,-0.02943511,-0.02093835,47.91203717
NKLA,Fuerte Venta,4681,799.65997,896.7124995,,,1028.36097383,765.06402517,-38.55862679,-45.12320998,39.34796658
DIS,Comprar,4440,2882.76,2891.100995,2732.381996,2631.9845445,2979.88885909,2802.31313091,51.20162376,56.70339403,54.32133533
T,Fuerte Venta,4400,639.40997,659.538504,667.7052022,704.21625,679.82409519,639.25291281,-6.4540182,-4.71192088,36.15876823
FTNT,Fuerte Venta,4241,2832,2876.60101,2985.616006,,2969.67327523,2783.52874477,-34.68350108,-31.21559974,41.6323725
QCOM,Fuerte Compra,4058,2528.9399,2524.235485,2292.874998,1869.0771995,2676.34392325,2372.12704675,90.81027022,97.05426056,55.49465377
CRWD,Fuerte Compra,4041,2813.1799,2494.41551,2446.416608,,3032.67522922,1956.15579078,146.79318021,84.69728561,59.61024167
GILD,Fuerte Venta,3894,1415.01,1475.68349,1599.551594,1542.1933995,1564.40810102,1386.95887898,-48.80540926,-51.20764946,36.04032611
PTON,Fuerte Compra,3835,1988.6899,1567.245995,1472.369394,,1905.8038594,1228.6881306,111.90850832,63.33072114,71.91145529
LVS,Comprar,3821,1094.5,1082.8365,1051.7329996,1123.4796,1150.10745637,1015.56554363,16.99739971,15.61120561,53.6619537
LUV,Fuerte Compra,3468,840,794.313998,764.2635998,887.58955035,862.11446553,726.51353047,25.16280901,18.99867235,62.87191633
JD/N,Fuerte Compra,3408,1707,1601.017,1484.447798,1051.16329935,1920.4970442,1281.5369558,94.35946027,85.56826057,61.42968702
TCEHY/N,Vender,3357,1460,1504.8505,1532.6676,1192.2183987,1575.84009539,1433.86090461,-5.53181647,-0.48770968,43.66889618
MFRISCO/A-2,Fuerte Compra,3354,3.75,3.681,2.7416,,4.11775622,3.24424378,0.25630542,0.29308905,68.04097432
SPCE,Fuerte Venta,3332,355,392.6710005,433.1786006,,431.1447966,354.1972044,-21.86334054,-19.85111903,33.62928445
CRM,Fuerte Compra,3320,5707.27,4993.362505,4603.500394,3811.8266025,6445.8875061,3540.8375039,430.56190849,320.12398165,64.9982142
ROST,Fuerte Compra,3193,2055,2023.8075,2030.641596,2039.6249015,2132.18312122,1915.43187878,2.54795222,-1.1559339,54.26622367
WMT,Fuerte Compra,3176,3128.75,2981.02851,2916.266008,2627.637201,3186.65210458,2775.40491542,60.97448644,35.37396911,61.1202803
AZN/N,Fuerte Venta,3122,1183.26,1236.479995,1245.111398,1025.2991998,1275.36803855,1197.59195145,-10.13396478,-4.46869839,39.66857675
VALE/N,Vender,3122,244,248.234999,246.8303992,227.3691501,258.75088428,237.71911372,-1.23592066,-0.26688211,46.80688658
AMZN,Comprar,3085,72984.063,72769.07015,69973.29824,51005.971615,77402.38287005,68135.75742995,1761.97341642,1759.23558963,52.23512637
AMAT,Vender,3078,1334.4,1417.845,1397.949592,1165.92444845,1513.80408451,1321.88591549,-10.86448759,-0.42980411,42.09555694
DBX,Fuerte Venta,2973,441,447.6095,480.0068004,,468.27539484,426.94360516,-6.8332519,-9.31112374,42.11241561
TEAK/CPO,Fuerte Venta,2852,3.61,3.622,4.0994,6.39790002,3.87184795,3.37215205,-0.12190572,-0.16705783,44.11607871
INO,Fuerte Venta,2851,215,302.789498,438.6309982,,416.08210307,189.49689293,-55.43607851,-51.81809978,25.16893085
NKE,Fuerte Compra,2736,2437.5,2410.16801,2283.595198,2050.1132475,2539.35606853,2280.97995147,60.92035847,60.52905502,57.21973886
UBER,Fuerte Compra,2582,734,700.625,710.188799,676.8952498,761.33532312,639.91467688,7.11065419,-0.50016502,56.97634448
CDEV,Fuerte Venta,2472,14.19,17.594,18.94899994,,21.55645058,13.63154942,-1.42307937,-1.1455325,32.54064934
TMM/A,Vender,2398,5.15,5.1675,5.2094,5.90315,5.47525802,4.85974198,-0.04728281,-0.03929743,49.90991059
CVS,Fuerte Venta,2302,1311.3,1405.65,1424.675598,1404.8458475,1502.49163939,1308.80836061,-29.00093866,-17.53229719,31.3063187
GLOB/N,,2269,3810.3701,,,,,,,,
ACTINVR/B,Comprar,2145,8.89,8.7205,8.8152,9.81635,8.95360727,8.48739273,-0.0336281,-0.03851478,57.06523237
EBAY,Vender,2078,1147,1235.963505,1231.1688018,865.09070125,1314.57396591,1157.35304409,-9.35056984,6.27490908,37.61957589
PANW,Fuerte Compra,2000,5631.5498,5029.670495,,,6596.00391663,3463.33707337,515.00222725,,64.8616188
NTDOY/N,Fuerte Compra,1856,12193.23,10664.806,10137.382566,,11887.75034221,9441.86165779,521.63615688,372.36591969,86.26150038
CMCSA,Neutral,1854,962.59998,968.2630005,944.1287996,880.45295065,991.74908471,944.77691629,7.84742359,8.41801137,49.91804929
JNJ,Fuerte Venta,1828,3260,3326.438515,3295.025408,3089.72045,3399.61872117,3253.25830883,7.51083541,13.90893412,44.40344113
ABEV/N,Fuerte Venta,1814,52,53.51850005,58.08140006,75.59365008,58.7240781,48.312922,-2.18429158,-2.18750874,39.7291085
CIE/B,Comprar,1771,5,4.8545,4.8046,9.3125,5.20295229,4.50604771,0.05142753,0.0256741,58.44792915
MT/N,Comprar,1765,269,266.523001,249.9772002,318.8179996,285.10587763,247.94012437,6.7099275,6.78142316,52.73613617
CSCO,Fuerte Venta,1762,885.29,954.081002,1009.6599988,951.8322496,1068.84512543,839.31687857,-31.85758461,-29.45848984,29.8167327
GOOGL,Fuerte Compra,1599,35205.301,34741.96935,34104.50634,29818.86287,36955.46407551,32528.47462449,648.00113285,534.99005971,53.09448531
WYNN,Comprar,1551,1900,1869.943,1772.551404,2022.8814495,2016.81903727,1723.06696273,41.48950648,37.01340271,53.85357069
MA,Comprar,1550,7479.6001,7537.48152,7112.761004,6352.7026025,8007.84513782,7067.11790218,196.46143376,205.32736184,51.06071406
SHOP/N,Vender,1530,21800,22746.97255,22531.99728,14020.5956685,24207.40595376,21286.53914624,249.06605367,300.42090626,45.16870859
ICH/B,Fuerte Venta,1500,81.370003,83.3750001,85.14059992,86.91799976,87.40844285,79.34155735,-1.10331794,-0.95120344,37.56645654
NFLX,Comprar,1381,11353.19,11111.6285,11112.3576,8776.2155045,12116.1752719,10107.0817281,217.02298514,138.51923595,51.82264004
FCX,Fuerte Compra,1363,335,324.8880025,303.1656024,235.17690055,351.44317863,298.33282637,12.44529652,11.5530103,58.43088405
TGT,Comprar,1353,3165,3184.705005,2922.386794,2419.9458975,3551.32533839,2818.08467161,106.38097122,128.84423352,53.0927488
IBM,Fuerte Venta,1330,2700,2756.963995,2750.3836,2710.954651,2827.14097974,2686.78701026,-14.40026536,-9.62817923,43.50113819
FIS,Fuerte Compra,1302,3358.5,3218.642995,3112.980596,,3422.61826225,3014.66772775,67.60373167,61.70253771,62.75310433
ABT,Vender,1280,2256,2293.687,2194.514398,1883.1242985,2452.443568,2134.930432,45.69672603,47.23860638,47.93484145
BMY,Fuerte Venta,1262,1303,1376.5875,1348.255398,1285.368701,1438.31570097,1314.85929903,-5.22870758,5.29297333,37.56497837
GM,Comprar,1205,638,641.4989965,602.1323986,607.9910505,681.0143858,601.9836072,14.41330158,15.83358216,51.70469566
DDD,Fuerte Venta,1200,118.99,125.2385005,142.1506006,168.2705506,141.67798413,108.79901687,-7.57360411,-8.30216924,36.06299933
AVGO,Fuerte Compra,1187,7883,7379.687525,7099.273608,6031.585143,8072.47150265,6686.90354735,227.55720926,168.41588543,63.96114698
SPOT/N,Vender,1158,5640,5854.122995,5927.083398,3842.110244,6315.55750638,5392.68848362,72.15694318,77.48081104,43.86126945
SIMEC/B,Fuerte Venta,1147,45,46.5970002,46.61199998,55.50885003,48.56878249,44.62521791,-0.52024339,-0.34555951,40.89094978
GOOG,Fuerte Compra,1141,35317.578,34850.77055,34094.92222,29809.255075,37361.31353118,32340.22756882,736.41220297,608.9684339,52.64344452
ET,Fuerte Venta,1131,137.59,144.7025005,147.9144,,149.55689848,139.84810252,-2.31742571,-2.1709826,39.60208852
BA,Fuerte Venta,1083,3654.01,3828.853005,3907.12641,4664.4625025,4023.27803608,3634.42797392,-35.64927788,-28.40568009,41.84326548
ORCL,Fuerte Venta,1054,1238,1240.404995,1251.647798,1146.9630471,1282.67064073,1198.13934927,4.69054292,1.7613314,47.56588651
UPS,Comprar,1019,3470,3544.37152,3049.22421,2372.148304,3627.16364738,3461.57939262,136.72387226,172.47610096,59.1109225
TREE,Vender,1010,6637.92,,,,,,,,58.22799512
DOCU,Fuerte Compra,959,5286.4302,4770.489005,4577.265392,,5597.84492327,3943.13308673,239.96416203,155.60687866,59.58727041
SNE/N,Vender,956,1670.01,1781.259495,1726.580594,1325.61084745,1861.63278585,1700.88620415,-4.91258324,11.50089985,34.74047446
EOG,Fuerte Venta,891,977,1089.3045,1044.018599,1514.51399775,1292.18682307,886.42217693,-39.80579694,-23.98071495,40.97280896
