Ticker,Valoración de medias móviles,Volumen,Última,Media móvil simple (20),Media móvil simple (50),Media móvil simple (200),Banda superior de Bollinger (20),Banda inferior de Bollinger (20),"Nivel MACD (12, 26)","Señal MACD (12, 26)",Índice de fuerza relativa (14)
X,Fuerte Venta,8782,160,167.373,167.7600002,180.54205,182.32913867,152.41686133,-3.63867606,-2.11732059,44.19370403
PINS,Fuerte Compra,54,787.5,769.2,704.3471998,,830.85338596,707.54661404,12.13395289,19.31083548,57.48495949
OXY1,Fuerte Venta,29437,226,268.3200005,331.4980004,,328.30485589,208.33514511,-31.44333742,-28.55520824,25.91689655
CMCSA,Fuerte Compra,41,982,964.2255005,954.2363986,883.33720055,990.56265987,937.88834113,1.3614871,3.09712044,57.57564074
ORSTED/N,Fuerte Compra,6,3170.7,,,,,,,,
MGM,Fuerte Compra,4706,501,492.7544995,434.3091998,454.3240995,527.17965286,458.32934614,15.21724207,20.34058332,57.81550662
QCOM,Comprar,122,2460,2511.46348,2354.165794,1897.864349,2675.02304722,2347.90391278,12.74518319,41.94774833,50.4036203
AZN/N,Fuerte Venta,1113,1164,1204.74449,1236.323798,1039.9789994,1290.21694283,1119.27203717,-25.43509226,-18.75427015,44.20858975
DAL,Fuerte Compra,2952,711,669.611001,628.506802,774.4885518,729.03405355,610.18794845,19.01836693,18.3282641,63.10538049
TECK/N,Comprar,200,294.42001,245.065,298.9632002,418.2677502,290.14938301,199.98061699,-0.9640536,-11.42686295,59.79810335
NIO/N,Fuerte Compra,49213,406.06,386.792001,331.1190002,,470.60757228,302.97642972,21.66413668,26.69806047,60.27154445
BHC/N,Fuerte Venta,14,336.01001,376.4165,397.449,455.5866999,442.19445844,310.63854156,-20.10315199,-15.97422222,34.05293492
TDOC,Fuerte Venta,5,4155.6602,4544.56901,4647.654394,,5135.27574563,3953.86227437,-137.16983296,-79.12801717,40.89832723
ORCL,Fuerte Compra,5440,1288,1242.978995,1249.417598,1154.2918471,1292.70526741,1193.25272259,1.67552638,-1.59762825,60.44779893
PTON,Comprar,1226,1750,1699.00849,1548.397594,,2049.67493784,1348.34204216,87.46618203,94.99860442,53.44090104
FSLR,Neutral,7,1535,1645.7205,1414.669002,1151.4314505,1809.32001913,1482.12098087,37.23597762,75.299621,48.20548385
CRM,Comprar,3998,5314.0498,5329.061985,4743.81719,3887.346152,6454.54929601,4203.57467399,190.14220184,270.35710015,53.91756667
AMX/A,Vender,287,13.81,13.8335,14.2166,14.99534997,14.96792981,12.69907019,-0.26924682,-0.2749404,49.21728691
BYND,Fuerte Compra,1282,3090,2868.078,2884.5434,2410.4562465,3086.48261412,2649.67338588,33.02009248,3.05565828,59.19226213
DVN,Fuerte Venta,921,194.8,228.712001,239.0702004,337.86464935,273.71161094,183.71239106,-15.03620566,-10.23184462,29.50742302
CDEV,Fuerte Venta,22,12.5,14.71200005,17.58959994,,18.88304605,10.54095405,-1.86246557,-1.72206276,32.82380126
ADM,Fuerte Compra,342,1006.1,944.130002,869.823404,782.0513508,1044.09061812,844.16938588,39.35685929,37.41872644,67.40413664
EA,Fuerte Venta,160,2725,2970.16799,3069.60041,2492.258355,3304.38365574,2635.95232426,-106.177821,-70.79532486,33.36976276
ATVI,Vender,195,1702,1767.9305,1796.156394,1471.7842985,1918.76910427,1617.09189573,-37.24930607,-26.39282857,43.28185696
SPCE,Vender,11318,373.51999,373.259,432.8756008,,401.94763592,344.57036408,-16.14210296,-19.02847091,45.42368539
FB,Vender,2975,5728.8999,6095.415485,5756.4014,4696.9444605,6730.97984701,5459.85112299,-14.15789229,86.72278904,43.45007887
BIDU/N,Vender,1565,2609.3601,2677.29701,2730.527398,2521.5058505,2854.91300817,2499.68101183,-45.93182579,-33.24734224,44.35773582
INTC,Fuerte Venta,888,1061.99,1083.94651,1146.501004,1233.7117495,1132.42255913,1035.47046087,-22.39457567,-22.23496667,41.73369277
HD,Comprar,191,6027.5,6099.973505,6016.151218,5068.346807,6495.07382401,5704.87318599,-46.94488502,-17.39048945,49.60452754
GMXT,Fuerte Compra,433625,29.200001,28.7689999,27.25939986,25.58364989,29.70323536,27.83476444,0.48132817,0.55710607,56.79202466
WORK,Fuerte Venta,2117,541.90002,648.594009,667.7750032,,775.07632123,522.11169677,-30.61927461,-13.65321698,32.43871598
FSHOP/13,Comprar,17453,6,5.979,5.89196026,7.73172773,6.13672127,5.82127873,0.01196393,0.01622906,52.19438854
GOLD/N,Comprar,2750,635,638.507004,634.3167996,504.59554945,658.85494975,618.15905825,0.59900176,1.68106283,49.94237347
CEMEX/CPO,Fuerte Compra,30683193,8.43,7.4345,7.0528,6.383,8.36135436,6.50764564,0.20930396,0.09815069,71.64790091
DKNG,Fuerte Compra,21488,1032,847.227002,,,993.31492443,701.13907957,45.337784,22.65331323,67.84290297
FDX,Fuerte Compra,1304,5000.5601,4815.60403,4267.257606,3257.2980515,5028.49810677,4602.70995323,189.25159737,215.1832412,70.31360241
ZM,Fuerte Compra,1364,8627.5098,7545.7865,6468.469596,,9764.74340957,5326.82959043,642.04567259,608.24168926,63.38152375
HERDEZ,Fuerte Compra,170642,39.450001,39.01699995,36.53199974,34.94974992,40.69839342,37.33560648,0.71739561,0.8788996,54.83945538
AMAT,Fuerte Venta,173,1213,1334.218495,1383.41899,1180.6903475,1535.14031526,1133.29667474,-57.85653641,-38.7420753,35.94453796
AC,Fuerte Venta,823780,98.089996,100.69150035,102.81760028,101.9013002,109.27561337,92.10738733,-2.24418395,-1.91999075,42.24333663
BSMX/B,Fuerte Venta,804939,13.12,13.7615,14.64280006,19.00445001,15.63288745,11.89011255,-0.62214925,-0.57846672,38.62473261
BABA/N,Neutral,1595,5863.23,6060.82401,5832.251382,4795.7508915,6566.98743157,5554.66058843,13.29811245,81.72033766,47.60001159
SBUX,Fuerte Compra,1386,1853.25,1824.28349,1749.461198,1696.30215,1949.18775329,1699.37922671,27.72100076,34.33972345,57.27281617
LUV,Fuerte Compra,2394,856.29999,826.332999,775.6853994,873.8911999,889.58117579,763.08482221,21.9667929,23.09019643,59.93306281
DBX,Fuerte Venta,11,431,443.4495005,467.2946012,,467.37470001,419.52430099,-10.16677449,-9.52261191,41.89059736
LAB/B,Vender,818961,21.559999,22.3019998,22.69599992,20.42209997,24.2128072,20.3911924,-0.48537125,-0.36382431,43.22308055
IPHI,Fuerte Venta,34,2280,2571.630985,,,2891.22967865,2252.03229135,145.60798834,257.77707084,46.79249253
WFC,Fuerte Venta,389,527,527.4600055,546.9790014,717.9583006,544.87887061,510.04114039,-8.6044681,-9.14344751,46.73978753
DANHOS/13,Fuerte Venta,467946,18.969999,20.212,20.97859998,23.32700002,22.18847801,18.23552199,-0.69111299,-0.51473517,36.05144602
LAMOSA,Comprar,17400,23.25,23.14599995,22.5784001,26.12040004,23.56487448,22.72712542,0.13427355,0.15478871,59.5057283
AMD,Vender,2142,1661.66,1810.282,1662.699794,1212.6780505,2023.2593541,1597.3046459,-11.41212911,28.40893591,42.86491066
GCARSO/A1,Comprar,323899,44.330002,44.08349985,44.20019988,54.3813999,46.53420722,41.63279248,-0.46606697,-0.47058582,51.32139479
LACOMER/UBC,Comprar,493837,33.490002,33.8114997,34.21559992,27.02054984,35.92142224,31.70157716,-0.39604254,-0.32396468,47.80238614
VMW,Fuerte Venta,160,3018,3099.526515,3164.514608,,3297.37314006,2901.67988994,-42.93647568,-28.55942683,44.84317441
CRWD,Fuerte Compra,152,2707.8501,2677.24701,2505.203414,,3075.05080121,2279.44321879,80.4637585,98.49018383,54.25764897
LOW,Fuerte Compra,2404,3541,3502.906005,2951.961594,2190.352545,3728.42461042,3277.38739958,122.59601335,168.71470041,64.69339052
CREAL,Fuerte Venta,49447,11.61,11.8325,12.1846,16.43105004,12.65271643,11.01228357,-0.1933976,-0.16938635,45.80900966
AUTLAN/B,Comprar,16673,10.59,10.65,9.5346,8.43085001,11.00659501,10.29340499,0.2529937,0.36734048,56.36685642
HEI/N,Fuerte Compra,356,1366.4,1319.604985,1275.1579876,,1442.06291336,1197.14705664,37.82299603,32.82528949,56.23085598
TCEHY/N,Neutral,3528,1456,1486.1455,1524.086,1216.9386989,1585.97582292,1386.31517708,-23.13214987,-17.05081269,46.55878804
MSFT,Fuerte Venta,4244,4375.8101,4681.516975,4669.696184,3923.219899,5136.77439906,4226.25955094,-84.60242054,-27.22631687,38.54465821
LIVEPOL/1,Comprar,17004,59.5,57.9840009,59.4768003,79.9839501,61.81647133,54.15153047,0.25794919,-0.02094344,61.00110212
ANB,Fuerte Compra,26,1300,1279.77601,1225.451204,1365.94554715,1319.73192594,1239.82009406,16.85263561,18.66775506,60.01409912
DEO/N,Fuerte Venta,727,2899.8799,2981.900465,3114.26539,3068.0283475,3175.6137586,2788.1871714,-56.73002687,-50.75263257,42.20607015
LULU,Vender,65,6631,7614.29951,7215.582422,5113.084802,8818.37016716,6410.22885284,-98.94566723,112.81227243,36.16756074
GM,Fuerte Compra,3976,665.53003,655.0474975,616.8699986,605.48575045,691.10558169,618.98941331,12.2673285,14.2142767,54.36712397
MLM,Vender,380,4605,4696.944975,4732.92518,,5051.24640099,4342.64354901,-38.22600851,-13.51571818,49.21380508
VESTA,Vender,1916207,32.349998,32.5594997,32.90779988,32.36374991,33.26145331,31.85754609,-0.22653288,-0.18479343,46.3533274
PINFRA,Comprar,219014,165.34,164.825501,164.1624004,175.6129002,173.38750223,156.26349977,-1.25888631,-0.92640255,50.98494981
ELEKTRA,Fuerte Venta,36538,1180.01,1193.462,1198.184394,1321.2695955,1213.29677685,1173.62722315,-5.43913364,-4.18943587,41.2262347
FCX,Fuerte Compra,581019,349,336.946501,315.8960022,240.4893006,357.59861452,316.29438748,10.03634642,10.64691777,63.67121749
FSLY,Fuerte Venta,89,1760,1881.6,1918.381,,2161.02183165,1602.17816835,-45.71660373,-22.9673242,46.12743402
PAAS/N,Neutral,57,766.82001,771.4980035,,,858.7427264,684.2532806,,,44.05349038
CMOCTEZ,Fuerte Compra,3099553,51,47.38549975,47.40899984,53.48510027,49.80130122,44.96969828,0.53245213,0.07439466,86.38484562
TERRA/13,Vender,262347,27.629999,27.8364999,27.77899996,27.97144999,28.70954706,26.96345274,-0.15677344,-0.09293564,48.19989351
JD/N,Comprar,528,1627,1688.474,1525.113602,1092.0152494,1822.688949,1554.259051,28.7396045,53.12656465,51.45615036
BACHOCO/B,Fuerte Compra,56763,70.099998,68.68649975,67.75959978,70.36759986,70.17558332,67.19741618,0.44700357,0.36923307,56.99088394
STZ,Fuerte Compra,388,4125.6499,3987.467495,4013.683396,3732.088298,4173.29472053,3801.64026947,36.42945038,20.15021643,59.16725296
MCD,Fuerte Compra,96,4677.5,4646.049975,4504.349576,4157.2154965,4730.80203442,4561.29791558,39.05182186,46.31429909,59.09439775
SIMEC/B,Fuerte Venta,5236,45.240002,45.6680003,46.12300008,54.88865003,47.18190445,44.15409615,-0.51090151,-0.50559642,45.81345114
V,Vender,302,4350,4495.23997,4418.846376,4069.3021015,4763.61047851,4226.86946149,-28.97888943,3.62246943,43.84959275
FTNT,Fuerte Venta,184,2500,2772.64099,2922.652,,3110.691472,2434.590508,-115.83972952,-81.76475589,26.83002172
IENOVA,Fuerte Venta,1462783,61.950001,63.23600005,64.48260018,73.67990018,67.75619734,58.71580276,-1.24060968,-1.06798759,44.5651379
AXTEL/CPO,Fuerte Compra,1066557,7.14,6.9735,6.1736,4.0346,7.28141395,6.66558605,0.26201201,0.30984074,65.77949576
MA,Vender,414,7170,7480.111505,7179.422606,6419.379202,8064.17965112,6896.04335888,-31.70229111,47.02181655,43.72548086
GCC,Vender,458700,100.43,101.6429999,101.74219984,91.3051997,104.54374561,98.74225419,-0.51037003,-0.14814392,46.38006442
ABT,Neutral,374,2241,2291.724,2210.145198,1899.2381985,2451.9400759,2131.5079241,15.34386046,33.30817599,46.56515203
CSCO,Fuerte Venta,16097,856,898.7239985,979.9677982,951.2196995,961.23189999,836.21609701,-37.08609931,-35.43120031,27.85937345
ETSY,Fuerte Venta,108,2339,2608.8365,2600.007002,,3002.30611903,2215.36688097,-84.58124598,-42.01358656,35.28489082
GFNORTE/O,Comprar,4063842,77.720001,77.26149985,78.88999982,86.92979998,82.9816153,71.5413844,-1.03718512,-1.2040066,51.09122821
WALMEX,Fuerte Venta,63311865,50.970001,53.4824999,54.65060006,55.67499993,58.45788218,48.50711762,-1.34757995,-1.07577127,32.81266099
AGUA,Comprar,441060,16.049999,16.0805002,15.33920008,14.78123588,16.41899539,15.74200501,0.16451856,0.21924106,53.03412013
VIPS/N,Fuerte Venta,28,353.60001,386.3365,436.7171998,290.93115015,478.55279413,294.12020587,-27.27778525,-25.7827571,30.56187415
JNJ,Fuerte Venta,80,3141.5,3285.766505,3293.881004,3115.5456495,3453.95780349,3117.57520651,-40.14605535,-18.22826929,40.15357962
RDS/A,Fuerte Venta,330,584.76001,634.6725035,684.1576002,850.0511997,692.79514113,576.54986587,-28.41607441,-24.91352095,25.16303199
NKE,Fuerte Compra,161,2521,2464.190515,2324.736604,2076.6361,2540.58896005,2387.79206995,48.51892452,50.37459472,64.96994863
ELEMENT,Fuerte Compra,27265,10.13,9.1870001,7.64240004,8.23830001,10.180702,8.1932982,0.63960669,0.61759534,81.1364138
RIG/N,Fuerte Venta,5187,22.5,27.29100005,39.42239996,82.31110017,37.33943728,17.24256282,-5.33732483,-5.25243316,32.96736384
NDAQ,Fuerte Venta,1,2708.96,2868.235515,2816.85182,,3048.34723331,2688.12379669,-28.77996379,2.60204283,39.70734828
NEM,Fuerte Venta,101,1420,1447.230995,1457.798996,,1506.04334113,1388.41864887,-9.69545915,-6.30936414,45.56690342
DOCU,Vender,76,4242,4743.18052,4637.683792,,5601.29611374,3885.06492626,-72.54372764,36.39705457,41.50580098
FIBRAMQ/12,Vender,909135,24.530001,25.17800015,25.11680008,24.07040001,26.18554386,24.17045644,-0.18711634,-0.06049172,42.48822242
VINTE,Vender,100,27.99,27.9915,27.97799784,28.05568001,28.00602584,27.97697416,-0.00963038,-0.01348354,47.52263393
PG,Neutral,7,2948,3006.03,2926.4826,2630.456449,3099.94592219,2912.11407781,1.87450187,19.41566109,46.71208046
