Ticker,Valoración de medias móviles,Volumen,Última,Media móvil simple (20),Media móvil simple (50),Media móvil simple (200),Banda superior de Bollinger (20),Banda inferior de Bollinger (20),"Nivel MACD (12, 26)","Señal MACD (12, 26)",Índice de fuerza relativa (14)
FIHO/12,Comprar,217759,4.59,4.393,4.3748,6.35005001,4.62658938,4.15941062,0.0619634,0.02892038,60.54895015
KOF/UBL,Fuerte Venta,215939,94.68,94.39250035,96.58020046,104.42945012,98.04287022,90.74213048,0.26789967,-0.04493649,47.99630597
GMXT,Fuerte Compra,212896,28.190001,27.229,26.01779988,25.28619988,30.15391299,24.30408701,0.85534687,0.80090906,59.69268924
PINFRA,Neutral,200289,167.85001,167.6515,164.7074008,177.37325035,176.97193733,158.33106267,2.03829469,2.09224681,50.71595001
LALA/B,Fuerte Compra,181249,13.98,13.0605,12.4682,14.11790002,14.84971743,11.27128257,0.53885578,0.45699157,69.61579705
HOTEL,Comprar,171948,4.03,3.987,4.0502,5.00575,4.09094229,3.88305771,0.00031108,-0.00812537,51.8434342
ASUR/B,Fuerte Venta,161542,240.33,235.2165,243.074001,289.32100135,265.50189741,204.93110259,3.84518285,1.90144817,49.75443222
AGUA,Fuerte Compra,153540,16.040001,15.4460001,14.89180004,14.86474676,16.57193815,14.32006205,0.41583457,0.39701,63.41555126
BACHOCO/B,Comprar,153070,68.019997,67.45549995,67.47479968,71.41669986,70.13281424,64.77818566,0.33576993,0.27623328,51.48135023
DANHOS/13,Neutral,151801,21.700001,21.57099985,21.71100002,24.05205004,22.7812376,20.3607621,0.12904578,0.13844681,50.30324178
GICSA/B,Fuerte Venta,126201,3.2,3.2265,3.3558,4.801,3.37806187,3.07493813,-0.01274417,-0.01408841,44.75845075
AUTLAN/B,Fuerte Compra,109920,10.25,9.817,8.4116,8.31415001,12.09586024,7.53813976,0.6824498,0.73312876,62.56442557
PE_OLES,Comprar,101257,355.07001,360.963501,287.0917998,218.4042494,396.34919601,325.57780599,22.57654006,28.01666882,58.02762314
BBVA,Fuerte Venta,95748,63.419998,70.00200005,75.09619998,85.78389999,77.66336191,62.34063819,-3.12077357,-2.62452721,24.81195188
GCC,Comprar,77993,102.89,104.902,98.90699998,91.50914971,108.68405553,101.11994447,1.54377077,2.41108285,50.75798119
ELEKTRA,Fuerte Venta,74587,1190.1,1192.54449,1222.73739,1337.0795455,1198.14461387,1186.94436613,-9.11914548,-11.86985582,32.25374061
AAL,Fuerte Venta,72871,266.51001,276.027001,287.9614006,382.50595055,316.577625,235.476377,0.61734464,1.55113359,43.75942191
SORIANA/B,Fuerte Venta,51993,15.86,16.635,17.47740002,20.38995004,17.4191558,15.8508442,-0.36419506,-0.31097504,31.67724981
SAN,Fuerte Venta,47357,49.5,50.78299975,54.30500008,63.60409998,53.26399219,48.30200731,-1.20566428,-1.28521307,40.98752273
CCL1/N,Fuerte Venta,42985,324.32999,323.211499,350.6147996,,351.08574412,295.33725388,-4.91430158,-6.4165843,46.53815229
MFRISCO/A-1,Comprar,42883,3.7,3.886,3.464,2.98545,4.16098364,3.61101636,0.07194245,0.12688108,50.15279781
HERDEZ,Fuerte Compra,40743,37.650002,36.69449985,34.91279974,34.89104991,41.73505794,31.65394176,1.30519938,1.29162329,56.44895757
TX,Fuerte Compra,40000,390,361.259,354.9662002,359.5057504,413.82680038,308.69119962,12.96874582,9.82952696,64.75342741
NIO/N,Fuerte Compra,32988,312,296.3915,255.951,,332.2801886,260.5028114,14.76339805,16.97830627,58.46452646
FINN/13,Vender,31689,5,4.9785,5.1768,6.26275,5.15425836,4.80274164,-0.07634844,-0.07436966,48.62252488
NEM,Vender,31050,1444.49,1505.8865,1414.991598,,1620.47597653,1391.29702347,11.05580386,22.84306529,46.52955546
CVX,Fuerte Venta,30059,1861,1956.564995,1993.562198,2067.445749,2062.62516356,1850.50482644,-23.69141483,-14.84559902,36.43688529
UNIFIN/A,Neutral,27071,18.58,18.48592255,17.93056586,22.55185761,19.62805641,17.34378869,0.3447039,0.36589698,53.59741561
AAPL,Fuerte Compra,25833,10925.48,9754.127395,8919.356358,6787.692943,11269.31448549,8238.94030451,508.26917448,462.41912126,75.95239487
C,Fuerte Venta,22494,1099.98,1144.748005,1155.6956,1247.23705,1206.64734592,1082.84866408,-8.42621476,-0.80720953,40.4464458
FMTY/14,Vender,20689,9.98,10.016,9.8934,10.76895001,10.16928405,9.86271595,0.05212653,0.05397744,51.01439785
MU,Fuerte Venta,18814,937,1067.137505,1106.845402,1049.67044925,1201.60010623,932.67490377,-44.16063377,-27.87552295,26.83371002
WMT,Vender,18732,2885.6599,2921.920505,2853.1046,2593.70885,3008.01671933,2835.82429067,12.86354954,22.81348095,47.13410442
FNOVA/17,Fuerte Venta,18522,18.879999,18.9314997,18.97259988,,19.03850962,18.82448978,-0.03341718,-0.03063772,3.44677871
WFC,Fuerte Venta,17992,519.33002,548.837004,571.2469988,760.2929003,574.63556934,523.03843866,-11.55643893,-9.10815675,34.8679409
RIG/N,Fuerte Venta,17935,25.98,47.3705001,46.02759998,101.36920017,60.80236267,33.93863753,-2.32905841,0.28189675,22.19090123
GE,Fuerte Venta,16969,138,143.6439985,151.4015998,183.59740005,152.73207368,134.55592332,-3.14457904,-2.72395438,36.11527253
MAXCOM/A,Fuerte Compra,16102,1.61,1.362,1.3098,2.04654081,1.68303582,1.04096418,0.09137648,0.04967871,70.30283807
SPCE,Fuerte Venta,13250,374.79999,451.782499,428.7850002,,568.85640343,334.70859457,-21.14077212,-9.25465713,35.45938091
ICH/B,Fuerte Venta,12309,83.389999,85.56250005,85.89659976,86.92409976,88.95423143,82.17076867,-0.43641196,-0.20683218,41.09421631
SHAK,Fuerte Compra,12265,1280.7,1157.341995,1190.836198,,1267.12597819,1047.55801181,13.57613562,-2.32519987,60.96209033
WYNN,Comprar,12002,1830,1748.272,1771.837002,2036.1791995,1983.41748761,1513.12651239,21.31056807,14.37261248,53.27439177
UAA,Fuerte Venta,10866,214.5,235.3335,227.2813994,314.56179885,259.96776057,210.69923943,-2.03093489,1.32259768,39.98070381
NCLH/N,Neutral,10293,340.07999,325.298,352.9321998,596.6518991,361.70637426,288.88962574,-0.12675075,-4.03593205,50.96046599
CSCO,Fuerte Venta,10169,926,1010.969003,1028.3619992,951.5556498,1129.12142338,892.81658262,-30.23645602,-16.79292936,32.13868308
BABA/N,Fuerte Compra,9421,5847.48,5694.906955,5472.488362,4583.93514,5983.17881788,5406.63509212,72.61962412,80.79787919,59.03225625
TDOC,Fuerte Compra,9279,4999.77,4686.378495,4492.806394,,5426.5618418,3946.1951482,15.48768692,-13.08618948,58.04121774
TMM/A,Fuerte Venta,8821,5.15,5.186,5.2894,5.96595,5.52164267,4.85035733,-0.00074359,-0.00867331,47.40785719
VITRO/A,Comprar,8560,23.459999,23.1189999,23.20339996,31.41564995,23.47866059,22.75933921,0.01537295,-0.01933771,55.30226361
SLB/N,Fuerte Venta,8026,410,433.4079995,432.4453992,538.12189855,459.77384878,407.04215022,0.96283616,3.5635555,39.22149306
KUO/B,Fuerte Venta,7938,47.689999,48.842501,49.3250001,50.17205,51.73160358,45.95339842,-0.66070773,-0.56100699,24.3181464
NKE,Fuerte Compra,7500,2404,2281.0675,2240.449194,2017.091247,2473.26980673,2088.86519327,51.12551812,39.6891856,66.76739955
PFE,Fuerte Compra,7478,853.10999,854.6629985,808.5940004,777.64640095,874.5581452,834.7678518,8.84684432,11.99663717,54.61567476
CIE/B,Comprar,7285,5,4.67,4.9574,9.6565,4.99698624,4.34301376,-0.00357894,-0.08378415,65.5179851
INTC,Fuerte Venta,7201,1079.3,1082.50051,1233.488802,1236.268699,1112.85903366,1052.14198634,-45.10586146,-53.52000202,37.68597305
PYPL,Fuerte Compra,6551,4336.1001,4298.26398,4056.5382,2853.619851,4647.33747668,3949.19048332,90.65577758,109.08365002,56.61242075
JPM,Fuerte Venta,6303,2130.01,2191.248005,2184.653196,2328.949603,2305.62256787,2076.87344213,-2.79193738,7.91461211,41.9516271
TSLA,Fuerte Compra,6256,45040.078,35681.94565,31367.61346,17496.6824525,44278.88944744,27085.00185256,3215.9416725,2219.09390726,78.11821279
MAREL/N,Comprar,6250,114.9,,,,,,,,
FB,Fuerte Compra,5466,5869.8599,5664.036505,5469.162026,4497.334113,6239.19851327,5088.87449673,134.00683083,129.2894084,59.63809905
QCOM,Fuerte Compra,5376,2483,2399.869995,2185.599602,1826.8600505,2724.9865003,2074.7534897,96.96875976,106.83609441,62.04119285
MRNA,Fuerte Venta,5350,1456.9399,1621.884,1575.030394,,1842.88897916,1400.87902084,-39.98276869,-13.53064135,40.19075665
RDS/B,Fuerte Venta,5299,621,673.750998,698.5593994,1028.8267008,712.05424572,635.44775028,-12.51823647,-12.24156665,33.51098009
PAPPEL,Fuerte Venta,5162,16,16.581,16.35080002,17.91040002,17.56030374,15.60169626,-0.05285538,0.02996704,45.29638768
BMRN,Fuerte Venta,5004,1665,2536.0445,,,3310.72433297,1761.36466703,-37.25616948,133.66145188,25.7975269
HTZ,Fuerte Venta,4960,32.48,33.857,34.44600018,191.14039966,36.39251625,31.32148375,-0.94227953,-0.97121293,44.42981809
WLL,Fuerte Venta,4947,19.27,20.82199995,25.06979988,,24.55884167,17.08515823,-1.07617222,-1.1150179,40.96902376
AMD,Fuerte Compra,4843,1843,1781.787995,1456.40539,1121.8170505,2013.43801767,1550.13797233,108.32112799,126.1301494,63.34666754
NKLA,Fuerte Venta,4672,867,841.4169995,,,1083.0975179,599.7364811,-45.04981718,-78.99656086,41.87401685
MSFT,Fuerte Compra,4578,4678.6602,4652.631015,4619.63299,3768.962602,4897.84244162,4407.41958838,21.60422964,25.1193146,51.76314833
GILD,Fuerte Venta,4291,1461.97,1546.036995,1645.367396,1532.83025,1655.34095677,1436.73303323,-53.43875583,-47.72364119,32.55180862
TCEHY/N,Fuerte Compra,4187,1535,1528.8165,1504.7868,1160.0684985,1647.39884443,1410.23415557,-7.05286264,0.80343227,51.94881247
FISV,Fuerte Venta,4070,2120.1499,2218.9405,2286.752998,,2320.61058728,2117.27041272,-26.14535751,-18.47019295,40.17783191
M,Fuerte Venta,4026,136.2,145.8094985,150.6099998,245.11064915,163.3675108,128.2514862,-1.40361812,-0.35367163,41.46269903
SQ,Fuerte Compra,3572,3467,3144.372515,2761.783204,1728.13915155,3601.51646961,2687.22856039,188.14403282,179.42892868,68.38410462
NVDA,Fuerte Compra,3545,11113.54,10066.589535,9333.403986,6537.869642,11265.86094699,8867.31812301,469.8618702,397.88860289,72.17109271
SPOT/N,Fuerte Compra,3517,5970.98,5750.858495,5743.89459,3695.8919945,6035.78630629,5465.93068371,31.13417832,16.07729542,56.57152545
DAL,Fuerte Venta,3488,600.22998,602.190498,618.6318034,805.0215517,669.77440576,534.60659024,3.0595404,3.36190088,46.64740279
DIS,Comprar,3269,2801.8301,2774.434,2677.393198,2621.1472955,3069.90776677,2478.96023323,55.22001715,62.51092846,53.55240042
MS,Comprar,3258,1122.1,1123.974005,1112.273002,966.98640115,1171.22755962,1076.72045038,8.13064615,10.65269672,48.96761026
TWTR,Fuerte Compra,3063,864,832.584002,791.1846032,682.26310165,867.30770551,797.86029849,17.44152343,16.96658005,63.22899466
CMR/B,Vender,2770,2.55,2.51,2.5676,3.13385,2.71842265,2.30157735,0.01775369,0.00504395,50.88829094
LUV,Comprar,2758,764,739.723499,756.6674008,902.0405005,806.26386179,673.18313621,5.84880907,2.97904978,53.60315179
ITX/N,Fuerte Venta,2751,612,627.1219975,617.6880002,598.23045035,653.44884162,600.79515338,0.55497908,3.92789036,41.70023907
ILMN,Vender,2540,7739.4702,8258.100005,8094.995212,6562.9483555,9054.45431181,7461.74569819,-92.44160505,15.91889958,38.28376484
T,Fuerte Venta,2539,652.51001,663.2405045,672.541401,708.70635005,683.7471732,642.7338358,-4.14409118,-3.08999307,39.12967442
GOLD/N,Fuerte Compra,2333,643,642.8989995,614.2493982,479.22404915,697.92300288,587.87499612,7.61741856,7.52720253,52.19549272
V,Fuerte Compra,2316,4488.6001,4383.106955,4375.658394,3982.5158035,4525.08536909,4241.12854091,27.92513655,16.45757809,56.1434706
AMAT,Vender,2204,1368,1433.962,1376.857192,1138.9689484,1502.53776091,1365.38623909,14.40210676,22.58476679,43.50856795
RDS/A,Fuerte Venta,2168,653.98999,697.680997,730.2745986,893.56899925,746.44701104,648.91498296,-16.80032692,-13.29061016,37.86088644
MFRISCO/A-2,Fuerte Compra,2053,3.5,3.1415,2.4916,,4.48042905,1.80257095,0.34762249,0.3700788,65.74059423
AZN/N,Vender,2047,1225,1249.551005,1239.813002,1003.42455075,1280.56307896,1218.53893104,-1.22489293,1.48762973,45.4861456
GGA/N,Vender,2038,1.57,2.459,1.7074,1.16625,3.71903016,1.19896984,-0.11226051,0.07312941,43.24817487
FSHOP/13,Comprar,2030,6.03,5.83474235,6.02465074,8.00636263,6.11554798,5.55393672,0.00543049,-0.04565089,55.12793852
RCL,Fuerte Compra,1918,1350.65,1217.716995,1190.962792,1509.14580045,1435.88865093,999.54533907,55.48204011,38.68470907,64.14400481
AYX,Comprar,1801,2523.1899,,,,,,,,25.91110628
ELEMENT,Fuerte Compra,1751,8.59,7.2735001,6.73760004,8.24590001,9.07603498,5.47096522,0.59081333,0.42613032,86.63749811
VIPS/N,Fuerte Venta,1722,387.98001,491.743498,438.2643996,272.58455,572.14170699,411.34528901,-1.49167902,15.90273543,30.65583759
AIG,Fuerte Venta,1701,621.95001,678.8595,695.043999,841.6898504,727.88004002,629.83895998,-13.09478034,-7.49043718,37.54024034
KGX/N,Fuerte Compra,1675,1769.35,1270.395007,1181.6112048,,1862.70482958,678.08518442,175.94329127,112.14804732,67.36830516
BAC,Fuerte Venta,1661,548.97998,567.0035015,552.914399,582.57729965,606.68386689,527.32313611,3.80784022,7.75262364,43.52273749
FCFE/18,Comprar,1609,25.360001,25.3064999,25.07559988,24.64629999,25.80128362,24.81171618,0.13151504,0.17193734,52.35397595
FIBRAHD/15,Fuerte Venta,1554,4.82,4.841,4.9514,6.38995001,4.93435952,4.74764048,-0.01222473,-0.0188589,45.99629035
COST,Fuerte Compra,1543,7535,7464.468505,7206.733212,6553.0970525,7796.23466884,7132.70234116,79.97172532,97.29345297,56.8231327
NVAX,Fuerte Venta,1530,3000,3378.903505,,,3954.73272041,2803.07428959,-5.72903863,,51.5457553
INO,Fuerte Venta,1458,307,394.1014975,465.6233986,,532.55964046,255.64335454,-48.36246839,-38.87794032,34.44765919
CPE,Fuerte Venta,1378,150,238.1384985,269.1113994,,328.74877136,147.52822564,-27.61190546,-17.06843424,29.88064265
NFLX,Vender,1367,10800.32,10898.5525,10874.751602,8508.626355,11455.25188376,10341.85311624,-30.69884602,-11.68285864,48.43483363
CDEV,Fuerte Venta,1355,15.99,19.14799995,20.86559992,,21.82849685,16.46750305,-0.93412046,-0.69665902,33.94049728
ULTA,Fuerte Venta,1312,4705.7598,4855.38049,4938.869392,,5583.74252612,4127.01845388,-109.89129091,-101.4303757,48.02856449
UBER,Fuerte Venta,1269,670,694.1755005,712.3074,667.83399985,756.91926083,631.43174017,-13.49872097,-10.48662563,43.63263457
JNJ,Fuerte Compra,1256,3358.8301,3296.81852,3271.791814,3052.4393,3387.56625542,3206.07078458,14.59994082,10.10515372,56.80967195
HD,Comprar,1253,6218.3198,6123.922505,5842.46121,4931.1225055,6429.88623574,5817.95877426,130.78648597,136.04975898,59.51628757
BRKB,Fuerte Compra,1230,4556.0098,4547.57999,4298.144982,4264.159245,4866.32307228,4228.83690772,87.95344443,110.3812812,54.71075051
AXP,Fuerte Venta,1130,2103.28,2158.500995,2174.933784,2224.032347,2306.5816712,2010.4203188,-2.08975285,7.05175035,43.84693029
DBX,Fuerte Venta,1098,436.5,472.6335005,488.1112006,,542.8542901,402.4127109,-15.00167682,-11.65189489,39.08008745
MRK,Fuerte Compra,1096,1864.55,1824.905995,1781.4744,1733.5569995,1928.21386747,1721.59812253,28.13498728,23.4078873,58.33863148
WBA,Fuerte Venta,1060,869.90002,914.4089975,933.0653986,1017.9748455,972.45947385,856.35852115,-11.07549578,-7.46928279,38.86158947
XOM,Fuerte Venta,1019,903,956.8145005,987.5740004,1102.0421505,1011.53474789,902.09425311,-16.85291604,-11.6223253,34.01511435
GM,Fuerte Compra,997,628,606.7725,592.7196008,609.7639509,674.87873055,538.66626945,16.57733652,13.27764641,54.83740985
JD/N,Fuerte Compra,983,1656,1450.643,1413.105998,998.62249935,1637.48243589,1263.80356411,55.82131769,29.86405397,74.14142124
AMZN,Fuerte Compra,945,72150,70281.5423,67372.79086,49175.796085,74318.07277459,66245.01182541,1429.84776832,1402.77239131,58.47199602
UNH,Vender,936,6891.7998,6937.6635,6786.94741,6048.8920045,7331.58814352,6543.73885648,64.90920702,85.7385873,47.72971807
TGT,Fuerte Compra,936,3399.5,2964.741,2809.716794,2339.1067975,3388.66132444,2540.82067556,147.06471699,95.67592845,78.40174249
TEAK/CPO,Fuerte Venta,935,3.59,3.6085,4.4676,6.60560002,3.85183311,3.36516689,-0.20669479,-0.27474773,36.85846311
PBR/N,Fuerte Venta,893,180,193.882499,193.9725992,218.7238001,205.10442212,182.66057588,-2.48462546,-0.74023456,35.67165308
SBUX,Fuerte Venta,866,1695.01,1715.3475,1697.144402,1676.687901,1782.25983037,1648.43516963,8.06792575,11.29291614,46.21945475
ADBE,Fuerte Compra,842,10464.35,9959.905985,9862.096416,7620.6336585,10529.56755042,9390.24441958,143.81082617,98.87205639,62.56174945
BNTX/N,Vender,811,1612.3,1688.5075,,,2009.40226823,1367.61273177,-71.425655,-49.81122999,53.75372569
SU/N,Fuerte Compra,810,2690.29,2460.05551,2165.915408,,2891.14495603,2028.96606397,161.99539155,145.60269205,59.81760309
GOOGL,Fuerte Compra,782,34741.012,33697.1073,33502.36892,29332.47932,34751.52027721,32642.69432279,254.12164806,129.95517202,59.89715858
CRM,Fuerte Compra,777,4550.3799,4414.159995,4332.977796,3694.9473015,4719.92639766,4108.39359234,62.6352874,48.90081913,57.62393663
SIMEC/B,Fuerte Venta,760,46,47.06100015,47.56299998,56.19255006,48.43864883,45.68335147,-0.15763315,-0.09619176,43.17555194
MO,Fuerte Compra,758,960,944.5644995,921.986,898.51400055,982.00484188,907.12415712,10.94414862,11.65023337,58.19931729
SIE/N,Fuerte Compra,750,3005.8601,2820.38599,2446.235986,2327.791639,3262.50730478,2378.26467522,187.40943637,173.22699148,65.15592072
TSM/N,Comprar,732,1720,1766.219,1534.3722,1190.55655065,1848.2481721,1684.1898279,54.75420855,76.5566461,54.37667947
AMX/A,Fuerte Compra,718,14.93,14.353,14.7388,15.05934997,14.7973017,13.9086983,0.00010093,-0.07709465,60.91350215
EA,Vender,709,3107.5,3177.722525,3041.32382,2404.593005,3319.79815186,3035.64689814,26.37219764,47.79891401,47.82517311
FEMSA/UB,Fuerte Venta,679,104.5,115.15,124.6370002,139.9355498,126.49957444,103.80042556,-5.19689315,-4.5427967,11.82785517
GNP,Fuerte Compra,644,86,65.4549999,54.88,41.06864998,83.8249181,47.0850817,7.36256879,5.75709439,99.98301165
CULTIBA/B,Fuerte Venta,633,10.78,10.961,11.1608,11.0612,11.18226003,10.73973997,-0.10061426,-0.08383702,37.82181248
X,Fuerte Venta,618,165,167.4540005,171.9074002,187.8267001,183.70953652,151.19846448,0.48413861,-0.34380659,46.29104387
3673/N,Fuerte Compra,584,112.59,,,,,,,,51.2797826
BMY,Comprar,523,1370,1361.675,1333.615198,1270.3286509,1450.37584566,1272.97415434,16.86240499,17.28747917,51.18168516
NLOK,Vender,503,496.47,,,,,,,,
SPORT/S,Fuerte Venta,499,11.6,12.764,12.9244,16.66274996,13.53659045,11.99140955,-0.23385194,-0.12624615,19.48369855
FSLY,Vender,497,1862,1934.3385,1846.8558,,2475.30698386,1393.37001614,-13.03475341,6.30223218,50.51682617
BYND,Fuerte Venta,452,2765,2843.614,3035.837194,2296.1806965,3090.43709289,2596.79090711,-57.33169609,-56.90028019,43.43956888
SE/N,Fuerte Compra,431,3304.78,2875.83701,,,3436.10779201,2315.56622799,201.55045507,184.956427,68.4457247
