Ticker,Valoración de medias móviles,Volumen,Última,Media móvil simple (20),Media móvil simple (50),Media móvil simple (200),Banda superior de Bollinger (20),Banda inferior de Bollinger (20),"Nivel MACD (12, 26)","Señal MACD (12, 26)",Índice de fuerza relativa (14)
SITES/B-1,Neutral,1934387,16.780001,17.2705001,16.48520002,14.94300001,18.45809394,16.08290626,0.07023129,0.23079226,47.73324143
ALSEA,Comprar,1905589,22.610001,21.6635,21.95760004,31.60899996,23.43840573,19.88859427,0.27246815,0.12556518,57.14712903
ARA,Fuerte Venta,1611604,2.76,2.844,2.7504,3.31115,3.06835686,2.61964314,0.0150684,0.03964991,46.58689014
DANHOS/13,Vender,1482029,21.110001,21.46149995,21.537,23.77615003,22.90516535,20.01783455,-0.22635396,-0.11947597,48.54048313
MEGA/CPO,Fuerte Venta,1447838,66.860001,67.54049935,68.34599954,68.77874993,70.36687675,64.71412195,-0.51470105,-0.23992977,47.65222724
BOLSA/A,Comprar,1325087,46.389999,47.3914998,45.40279992,42.58734995,50.9923071,43.7906925,0.07563083,0.30798967,50.33880019
FIBRAMQ/12,Comprar,1266062,25.48,25.4840002,24.84479998,24.17800001,25.94868969,25.01931071,0.16783306,0.22474658,52.58282631
AEROMEX,Fuerte Venta,1250257,4.81,5.313,5.102,9.94645,6.054056,4.571944,-0.05977376,0.02514733,37.33495893
NEMAK/A,Fuerte Compra,1154305,6.58,6.1625,5.4752,6.00730001,6.7026435,5.6223565,0.29804826,0.28766381,66.06848789
AXTEL/CPO,Fuerte Compra,1126774,7.18,6.7065,5.5426,3.83145,7.12632258,6.28667742,0.39623227,0.42934207,74.93462104
AC,Fuerte Venta,1095095,100.41,105.3905001,103.81420018,102.34255017,109.50081086,101.28018934,-0.46999391,0.38528695,36.09497095
R/A,Fuerte Venta,1032613,54.669998,56.3069993,58.3013997,79.6168499,59.24390944,53.37008916,-1.18778213,-1.10314819,40.94774092
OMA/B,Fuerte Compra,1031863,101.95,100.95649975,99.92279988,112.41455026,109.38454441,92.52845509,0.5170606,0.60497518,53.14488453
IENOVA,Fuerte Venta,1022960,64.660004,65.8950003,65.3346004,74.70250021,68.66968186,63.12031874,-0.1512606,0.10407556,46.41050606
BSMX/B,Fuerte Venta,1011016,13.98,15.02200005,15.40340002,19.61685001,16.38532848,13.65867162,-0.34291222,-0.20692291,35.76053341
ALEATIC,Vender,1009628,19.27,19.4775001,19.67260008,22.31120009,20.73036713,18.22463307,-0.21242581,-0.18425244,47.21629428
CMOCTEZ,Vender,1002350,47,46.82950005,47.54040004,53.99190028,47.5995509,46.0594492,-0.26679381,-0.2999591,47.97501467
GRUMA/B,Fuerte Compra,844130,268.12,268.0259985,255.373599,218.6436495,279.51467044,256.53732656,3.59945982,5.32067391,53.23403797
GAP/B,Fuerte Compra,816127,170.38,169.0509995,158.7646012,179.9578001,183.18340996,154.91858904,3.65204364,4.25955434,56.01480505
AGUA,Fuerte Compra,734011,16.110001,15.9240002,15.08560008,14.84545602,16.58715651,15.26084389,0.33936709,0.37994438,59.86630057
KOF/UBL,Fuerte Venta,635992,92.910004,95.07700045,95.45500046,103.86410011,98.00560357,92.14839733,-0.31793288,-0.02800546,43.54725518
TRAXION/A,Comprar,623948,15.64,15.705,14.9002,13.93194999,15.81945523,15.59054477,0.20336501,0.27911913,57.91351828
GCC,Comprar,621913,102.02,103.90749985,100.62359976,91.4145997,108.85687559,98.95812411,0.0205305,0.8075723,49.90348879
Q,Fuerte Venta,595283,86.910004,89.78850025,90.11400028,85.26515026,95.7106559,83.8663446,-1.30686097,-0.87788249,43.00794724
PINFRA,Fuerte Compra,586059,172.61,168.8214995,164.9740006,176.79200015,177.05263549,160.59036351,0.4699614,0.92330283,55.84830353
GCARSO/A1,Fuerte Venta,575978,44.099998,45.3919996,44.74419976,55.57024987,48.00091196,42.78308724,-0.08518898,0.12836759,45.50375042
VOLAR/A,Fuerte Compra,536404,17.799999,16.01900005,13.50360002,15.57894998,18.96203189,13.07596821,1.33657257,1.24204166,69.86261354
CREAL,Fuerte Venta,515705,12.01,11.96,12.2718,16.97350007,12.83111423,11.08888577,-0.02750272,-0.11545055,47.27372679
CHDRAUI/B,Fuerte Venta,495319,25.709999,26.7199999,26.46419998,26.44264997,27.94067192,25.49932788,-0.03975947,0.14540424,41.40224155
FIHO/12,Comprar,446765,4.6,4.4905,4.44,6.19645001,4.75826669,4.22273331,0.07002533,0.06344715,59.38403286
ASUR/B,Fuerte Compra,377688,252.97,246.2439995,240.8972004,286.7012012,265.47495685,227.01304215,4.0031912,3.50337502,55.65590427
LACOMER/UBC,Vender,347273,33.59,35.0174998,34.04719992,26.65569985,36.51897739,33.51602221,-0.02362333,0.32618762,42.12950117
ICH/B,Fuerte Venta,331587,82.25,83.985,85.31619988,86.93199973,88.55866228,79.41133772,-1.09114382,-0.86993749,41.2519723
HCITY,Fuerte Venta,315273,5.56,5.9575,6.4668,9.71890002,6.42061446,5.49438554,-0.19348567,-0.17653833,33.07613994
FCFE/18,Fuerte Compra,283882,25.389999,25.367,25.24839992,24.66764998,25.82765579,24.90634421,0.04449382,0.10652333,51.68954125
PE_OLES,Fuerte Compra,271299,380.51999,366.5274985,306.4639988,222.5889492,394.04873121,339.00626579,14.21377039,17.49621146,65.55025346
LIVEPOL/C-1,Comprar,258283,57.889999,56.3125002,55.9262002,73.64574995,59.41559522,53.20940518,0.60142191,0.41023899,56.82619653
TERRA/13,Neutral,252383,28.129999,28.2090001,27.66719998,28.18525,28.47910403,27.93889617,0.12798076,0.17635453,51.62429634
MFRISCO/A-1,Fuerte Compra,238011,3.75,3.7895,3.5386,2.9769,4.09145861,3.48754139,0.0185074,0.0470049,53.31997413
FIBRAPL/14,Vender,215065,43.349998,44.1084991,43.06819988,40.90870239,45.03623337,43.18076483,0.20553066,0.39870707,46.32175618
HOTEL,Comprar,212417,4.01,4.007,4.0054,4.92805,4.09187638,3.92212362,0.00156924,-0.0004226,50.25606174
FCX,Fuerte Compra,201004,352.22,322.799002,299.3236022,233.6961005,346.94322052,298.65478348,12.76113514,10.83749919,71.37601226
LALA/B,Fuerte Compra,185322,13.95,13.7155,12.6254,13.93860001,14.51676088,12.91423912,0.38639427,0.432811,62.88773187
BACHOCO/B,Fuerte Compra,160064,68.480003,68.1690002,67.39779984,70.96384989,69.68085716,66.65714324,0.27143747,0.27100025,53.84395645
AAPL,Fuerte Compra,135777,2923.5701,2632.77073875,2343.437138,1751.00432313,2903.48132079,2362.06015671,151.16978514,137.4717378,78.20111126
AZTECA/CPO,Fuerte Venta,91979,0.337,0.34295,0.33868,0.52275,0.36098857,0.32491143,-0.00077343,-0.0004,46.8465461
HERDEZ,Fuerte Compra,86130,39.200001,38.41399995,35.4571997,34.87289991,40.92813937,35.89986053,0.95138631,1.11794791,58.97590666
ELEKTRA,Comprar,77908,1207.8,1194.14049,1213.36379,1330.487046,1209.47010006,1178.81087994,-3.11869343,-6.21033081,54.15559588
SQ,Fuerte Compra,65931,3655.6201,3336.355515,2960.442204,1808.16580155,3632.10762033,3040.60340967,169.472054,168.96606441,68.02859423
UAA,Vender,61680,222.5,228.2245005,227.1805996,306.60404905,249.40128496,207.04771604,-3.42778305,-2.25248953,47.33811699
TSLA,Fuerte Compra,60743,10373.77,8218.41225,7007.413704,3794.1224255,11022.76665362,5414.05784638,996.6061807,783.70002686,73.91036327
PAPPEL,Fuerte Venta,59814,15.97,16.2155,16.27519996,17.70575001,16.74239589,15.68860411,-0.11503628,-0.07466251,46.04675138
GGA/N,Fuerte Venta,59322,1.1,1.864,1.8384,1.15735,3.06035112,0.66764888,-0.26752467,-0.16102788,37.32094179
NIO/N,Fuerte Compra,57564,438.5,341.9934995,290.8883998,,452.32763911,231.65935989,41.03968057,30.86927148,70.78152414
GICSA/B,Fuerte Venta,52273,3.12,3.219,3.291,4.7263,3.38072817,3.05727183,-0.03840274,-0.03045405,42.84102841
FMTY/14,Vender,49492,9.95,10.0025,9.8808,10.69170001,10.14147842,9.86352158,0.01653297,0.03193629,49.5837372
MEDICA/B,Fuerte Compra,47641,19,17.0765,15.726,17.49795005,19.1858248,14.9671752,0.85607166,0.70555748,83.98289446
VITRO/A,Fuerte Venta,44913,22.9,23.11549985,23.20339994,30.71294992,23.43808132,22.79291838,-0.03871199,-0.01778719,45.94384936
TEAK/CPO,Fuerte Venta,43961,3.6,3.615,4.1762,6.44210002,3.87225474,3.35774526,-0.13735695,-0.18987683,42.91416232
RDS/A,Fuerte Venta,42907,635.28003,683.1154995,713.9831996,876.78859945,743.84554217,622.38545683,-19.87414457,-17.49520381,34.41715988
GME,Fuerte Compra,37721,167.95,102.4060006,101.48080034,,137.97693321,66.83506799,8.62130751,2.68158397,82.21444838
MYL/N,Fuerte Venta,35976,339.14999,364.952998,373.8619994,,385.44639611,344.45959989,-8.64497169,-7.98403181,37.74733165
AUTLAN/B,Fuerte Compra,34606,10.85,10.59,8.8752,8.35415001,11.12107438,10.05892562,0.53483712,0.6017826,69.89674766
SORIANA/B,Fuerte Venta,32765,15.88,16.2345,17.10800004,20.11120004,17.38828478,15.08071522,-0.46234168,-0.43291075,40.6283095
PINFRA/L,Fuerte Compra,31054,118.5,115.3315,109.735,123.32200005,123.79278424,106.87021576,2.61290278,2.78334735,61.59373274
AAL,Comprar,31033,286.73999,288.7619985,278.1071998,374.3720505,310.12675136,267.39724564,2.60694124,2.20986283,51.5290561
UTSI,Fuerte Venta,27695,31.58,35.33699995,38.74499998,53.40780005,40.0215453,30.6524546,-2.3091282,-2.00731605,35.71233683
T,Fuerte Venta,27620,641.84003,662.280006,668.9466024,705.3627002,679.58697513,644.97303687,-5.08709261,-3.93561224,36.37375647
SAN,Fuerte Venta,24352,48.540001,49.85899995,53.17060004,62.54724997,51.53599575,48.18200415,-1.0867617,-1.13676113,38.24855244
C,Fuerte Venta,23326,1120,1142.88801,1146.663202,1236.4853005,1205.80301956,1079.97300044,-7.8070027,-6.20786504,46.17379603
WLL,Fuerte Venta,22923,17,20.84749995,22.67259992,,24.49530432,17.19969558,-1.12063662,-1.00856114,34.99960371
BBVA,Fuerte Venta,22178,64.290001,66.98850015,73.4551999,84.4369,71.17399584,62.80300446,-2.42507415,-2.61077703,34.79376271
GFAMSA/A,Fuerte Venta,20967,0.463,0.5516,0.75696,2.53574,0.70246868,0.40073132,-0.09472155,-0.10398293,27.41211886
UNIFIN/A,Fuerte Compra,20332,18.83,18.6599664,18.10652562,22.11651547,19.50275108,17.81718172,0.11335887,0.17846094,57.21642568
FINN/13,Vender,17148,4.94,4.942,5.1256,6.18935,5.08932277,4.79467723,-0.05137512,-0.06181968,46.84677813
MU,Fuerte Venta,16086,995.92999,1018.8360055,1086.4232022,1052.4628992,1128.59056643,909.08144457,-31.75782818,-34.94782137,41.12724084
ARWR,,15778,866.75,,,,,,,,
PBR/N,Vender,15630,189,189.0229995,193.038999,215.12920005,202.17573084,175.87026816,-3.19345668,-2.88530426,50.19365076
VZ,Vender,15388,1288.96,1302.8735,1270.9794,1224.61115,1324.49251873,1281.25448127,5.6754086,9.07185271,48.90379345
POCHTEC/B,Fuerte Compra,14951,6.98,6.714,6.8248,6.61565,6.90080471,6.52719529,0.0004585,-0.0240416,70.3273285
MGM,Fuerte Compra,14590,493,469.8080005,410.0792004,456.12189955,536.57247671,403.04352429,27.14424323,26.10128162,61.86849838
WMT,Fuerte Compra,13232,3218.6101,2954.446005,2898.662804,2618.9755505,3118.74391374,2790.14809626,43.62309242,21.87258993,69.87700285
ELEMENT,Fuerte Compra,12628,9.08,8.1325001,7.01280004,8.23495001,9.81430726,6.45069294,0.61766454,0.58023001,76.06234584
WBA,Fuerte Venta,12539,804,892.994999,920.6627984,1011.47064605,979.71807886,806.27191914,-27.32956111,-17.92854431,28.45888141
FIBRAHD/15,Vender,11268,4.84,4.839,4.9088,6.30550001,4.94328806,4.73471194,-0.01341889,-0.01296432,49.12524591
CCL1/N,Fuerte Compra,10859,361.95001,338.7199995,341.8302,,374.77401695,302.66598205,6.06146394,1.04948554,56.27509449
SPCE,Fuerte Venta,10298,384.70001,402.0755005,432.7974008,,450.89407004,353.25693096,-20.08502263,-19.01570105,40.40162002
GE,Fuerte Venta,9429,134.97,143.2464985,148.5999996,180.99885,151.10864456,135.38435244,-2.58328352,-2.41125392,36.26229718
HTZ,Fuerte Venta,8963,31.559999,33.4964998,33.62579998,177.2866497,36.43018167,30.56281793,-0.92769717,-0.94317604,42.89432178
INTC,Vender,8204,1107.99,1089.115505,1198.747602,1236.079049,1113.51128684,1064.71972316,-22.96506745,-35.09495443,46.0339752
DBX,Comprar,7983,463.20001,454.1775,482.2468004,,501.8140098,406.5409902,-7.6971405,-10.90231316,50.17967084
MSFT,Fuerte Compra,7846,4948.7598,4752.38499,4687.897386,3842.520401,5018.58879176,4486.18118824,84.49606095,56.45984394,61.04486963
BABA/N,Fuerte Compra,7800,6469.29,5925.191995,5655.456372,4680.4081915,6530.51002476,5319.87396524,213.31068876,161.25711933,71.9956104
DEO/N,Fuerte Venta,7650,2847.8999,3037.671475,3149.39739,3064.5084975,3189.63444888,2885.70850112,-42.52226449,-30.28013317,35.30607186
MRNA,Fuerte Venta,7382,1380.58,1520.960995,1576.102396,,1684.02480918,1357.89718082,-51.74424073,-39.05677155,37.83939176
CLF,Fuerte Compra,7002,142,133.4594995,132.1313994,143.33139986,148.31064979,118.60834921,4.20346455,3.32889073,61.36662667
ZM,Fuerte Compra,6734,9934,6249.059005,5981.271784,,8165.17875131,4332.93925869,533.49778053,248.5490729,87.45109648
NCLH/N,Comprar,6594,370.67001,347.3130015,344.9828,577.43349925,387.68145294,306.94455006,9.37364902,4.7915051,56.63385902
FEMSA/UB,Fuerte Venta,6547,93,106.45200005,119.07380042,138.51075006,122.77819185,90.12580825,-7.57221071,-6.38654972,13.9847037
SIMEC/B,Fuerte Venta,6433,45,46.7780002,46.80059998,55.66280003,48.48493461,45.07106579,-0.39791597,-0.25998434,40.89094978
CULTIBA/B,Fuerte Venta,6036,10.25,10.732,11.1864,11.0099,11.29894268,10.16505732,-0.22112161,-0.16594981,22.86353665
TEF/N,Fuerte Venta,6005,84.949997,94.8040006,103.77440024,137.27840002,105.18178349,84.42621771,-4.94225263,-4.38274525,24.20674166
RIG/N,Fuerte Venta,5893,26.52,40.5239999,43.03239994,93.23385012,63.42423685,17.62376295,-5.62344951,-3.95260542,30.47997891
UAL,Comprar,5863,785,781.641501,760.2919982,1064.9831,840.25217589,723.03082611,7.87095637,6.35192981,52.23834007
PDD/N,Fuerte Venta,5354,1946.72,1973.3575,,,2217.0829618,1729.6320382,,,51.7621925
WDC,Vender,5200,833.38,806.2560005,907.0236,960.56665145,913.15260585,699.35939515,-33.00871646,-44.61835946,48.56767335
ABBV,Fuerte Venta,4968,1990.01,2085.46049,2148.4508,1864.142298,2166.69728957,2004.22369043,-28.96981507,-21.51800839,32.38330576
BMY,Fuerte Venta,4651,1328.29,1380.6375,1348.135398,1282.732701,1430.25126618,1331.02373382,2.6815346,10.06415124,42.08998595
GSANBOR/B-1,Fuerte Venta,4575,18,18.45050045,19.37900018,22.17819994,19.86028813,17.04071277,-0.1517871,-0.26549212,32.9762992
AMD,Fuerte Compra,4215,2004.92,1857.5525,1551.941592,1164.0430008,1993.73620919,1721.36879081,101.26472009,104.10596262,70.09515318
DIS,Fuerte Compra,4117,2907.3101,2889.2105,2717.388198,2630.9312455,2979.19260647,2799.22839353,56.41162306,58.46831927,58.30044902
PFE,Fuerte Venta,3866,800.60999,845.8204965,820.5317996,781.4723004,876.43358788,815.20740512,-2.61116153,4.21439465,36.40032436
INO,Fuerte Venta,3864,245.02,328.014498,454.7173984,,468.21450216,187.81449384,-53.36714048,-50.09697936,28.50095831
AZN/N,Fuerte Venta,3850,1207,1241.106995,1244.672798,1020.81574995,1271.19337731,1211.02061269,-6.3369386,-2.14837124,42.7156154
V,Fuerte Compra,3694,4630.0298,4492.312445,4412.810584,4024.5416525,4711.75861808,4272.86627192,75.82288315,55.00816826,60.79402308
FSLY,Fuerte Compra,3543,2100,1912.089,1943.4034,,2286.77053298,1537.40746702,46.77795248,25.14745498,57.18364894
EA,Vender,3400,3029,3163.225,3089.229822,2443.853005,3329.27266936,2997.17733064,-7.7923616,15.88601009,41.96942698
NKLA,Neutral,3365,890.15002,893.902501,,,1030.57054939,757.23445261,-35.84291189,-49.78930408,45.5267792
UL/N,Vender,3329,1289,1314.1895,1261.569802,1174.138449,1419.42143099,1208.95756901,16.31530218,23.08176503,45.85747166
TWLO,Fuerte Compra,3281,5963,5651.028525,5527.388016,3323.0890055,6096.34464643,5205.71240357,80.619999,57.30340824,59.41733416
NVDA,Fuerte Compra,3165,12038.89,10743.362005,9766.559586,6798.1467905,12011.71537371,9475.00863629,580.36396587,503.5976342,80.90803133
AYX,Neutral,3136,2700,2730.233995,,,3761.70972825,1698.75826175,,,35.12308475
ATVI,Vender,3115,1813,1835.23299,1806.170994,1439.7528485,1911.64748187,1758.81849813,6.25194254,11.63301762,48.96660577
PANW,Fuerte Compra,3089,5631.5498,4893.88202,,,6478.37021138,3309.39382862,561.53648077,,64.8616188
JWN,Fuerte Venta,3000,334,349.924498,352.2807982,,386.38596475,313.46303125,-8.38049898,-9.34450669,44.8189146
TWTR,Fuerte Compra,2957,897,860.4339995,809.920603,693.90290175,914.68708757,806.18091143,24.01008989,22.17700211,67.08363931
NFLX,Fuerte Compra,2873,12111.5,11074.5525,11065.4608,8715.6776035,11996.06473186,10153.04026814,206.64658562,87.78512861,63.31639136
PYPL,Fuerte Compra,2820,4557.29,4392.218975,4161.417198,2942.0535505,4598.53320124,4185.90474876,102.47401558,100.23362614,63.84318173
VIPS/N,Fuerte Venta,2811,358,446.4784985,438.4983998,281.75605005,581.12961912,311.82737788,-27.80899616,-14.41826526,26.87077446
EBAY,Vender,2561,1170,1247.089505,1224.3406016,860.35340125,1316.45009271,1177.72891729,-0.63332028,13.51411181,38.59811841
MAXCOM/A,Vender,2533,1.5,1.4825,1.33,2.01158592,1.79783316,1.16716684,0.07454805,0.08076265,53.64363607
GOLD/N,Fuerte Compra,2518,642.77002,638.072003,626.2811988,489.38624935,687.70127435,588.44273165,4.36615694,5.30157826,51.90133162
CVX,Fuerte Venta,2507,1800,1919.418995,1962.607598,2053.5288485,2046.82966192,1792.00832808,-39.1768127,-30.01778578,31.29622282
LAMOSA,Comprar,2445,23.1,22.375,22.48600016,26.36380006,24.407619,20.342381,0.23306437,0.1390373,57.98327419
JPM,Fuerte Venta,2443,2176.8101,2210.27252,2180.731008,2320.123205,2310.02572527,2110.51931473,1.72411152,3.33893964,47.55311478
JNJ,Vender,2438,3294,3328.072015,3289.78661,3081.9210495,3395.78234621,3260.36168379,15.19665493,15.63340977,46.9669361
ILMN,Comprar,2432,7827.2798,8069.081985,8082.769996,6619.065604,8959.97591377,7178.18805623,-119.00818694,-87.69529815,44.51219647
DAL,Fuerte Compra,2427,670.40997,639.725994,617.5502018,791.7542015,700.07805078,579.37393722,18.49910796,12.74946976,59.25619162
FSHOP/13,Comprar,2416,6,5.8921296,5.92796216,7.8912219,6.13843901,5.64582019,0.015166,-0.00601403,53.16260895
WORK,Fuerte Compra,2334,748,659.517501,686.4377984,,723.99550478,595.03949722,5.94958659,-7.50861819,66.09647388
CRWD,Fuerte Compra,2286,3085,2451.57051,2422.16861,,2869.81621784,2033.32480216,110.51617237,49.56894041,76.89142727
FB,Fuerte Compra,2241,6427.2998,6015.738995,5616.138402,4591.01266,6615.35783246,5416.12015754,251.98126192,206.43801509,65.76175193
MA,Fuerte Compra,2198,7800.75,7505.601515,7074.189002,6329.7251515,7967.3779233,7043.8251067,233.44599536,201.79845065,66.97865083
FPLUS/16,Fuerte Compra,2168,12.37,12.3345,11.9252,11.61025,12.68249282,11.98650718,0.10347415,0.11478011,61.26100187
WYNN,Comprar,2020,1879.99,1843.591,1763.418204,2026.0552995,2036.49038174,1650.69161826,41.77576233,33.94450173,53.22740802
NVS/N,Vender,1986,1894.2,1891.9315,1946.501598,1820.3622,1951.1553382,1832.7076618,-11.00860318,-16.0928082,46.09965967
MRK,Neutral,1920,1836.4301,1857.8875,1803.675002,1742.8298995,1917.91405708,1797.86094292,19.69381024,24.58727091,48.1132449
ACTINVR/B,Fuerte Venta,1883,8.6,8.7185,8.8304,9.83985,8.96125708,8.47574292,-0.04728763,-0.03587331,41.06628758
QCOM,Fuerte Compra,1759,2662,2512.37349,2270.0422,1860.5125,2647.71008275,2377.03689725,98.2651294,97.89648496,72.21404205
NKE,Fuerte Compra,1711,2495,2387.758005,2276.175998,2043.1037475,2536.8356476,2238.6803624,64.52816991,58.92879024,68.11175176
CRM,Fuerte Compra,1702,6102.73,4866.888995,4538.73599,3784.777502,6211.01467775,3522.76331225,424.87807271,254.61613945,77.82291347
BXMT,,1700,520.28003,,,,,,,,
UBER,Fuerte Compra,1692,743,702.325,708.746399,674.5252498,768.43463117,636.21536883,3.76936065,-4.50214587,59.87639966
BN/N,Vender,1690,1481.15,1524.239505,1458.482402,,1612.85137473,1435.62763527,3.90983302,17.50382321,48.12396397
RDS/B,Fuerte Venta,1571,601.20001,651.935,686.804,1008.07020145,708.13433057,595.73566943,-22.25290822,-18.05309883,31.00013875
CSCO,Fuerte Venta,1560,917,970.356002,1014.0329988,951.44834965,1096.88210344,843.82990056,-31.02173772,-28.56330271,34.54454936
GILD,Fuerte Venta,1503,1416.5,1487.00949,1610.721394,1539.9483495,1579.83394968,1394.18503032,-52.48482484,-52.51255068,32.97163569
ALXN,Fuerte Compra,1500,2465.3799,2313.266995,2389.38379,2203.7429935,2450.69378045,2175.84020955,-3.02926454,-27.33802944,59.47009378
ADBE,Fuerte Compra,1499,11361,10431.985485,10111.468224,7821.633807,11545.35937832,9318.61159168,384.00519536,274.46175346,70.13769766
WFC,Fuerte Venta,1474,523,541.948005,558.6722004,743.73750035,569.514535,514.381475,-9.73643788,-9.65834366,39.95050494
CVS,Fuerte Venta,1374,1315,1417.96,1429.679598,1404.297398,1496.00459443,1339.91540557,-22.15361181,-11.91744485,30.74906177
GOOGL,Fuerte Compra,1266,35890.922,34453.9418,33959.68192,29708.86387,36478.60346978,32429.28013022,608.74951765,451.87497161,65.08624057
LVS,Comprar,1233,1087,1072.756,1048.5323996,1124.0822,1158.21784796,987.29415204,19.12411929,14.52372324,52.60516728
PINS,Fuerte Compra,1228,833,780.4275,659.2912,,828.52593527,732.32906473,37.09993557,40.78199911,67.06080786
BAC,Fuerte Venta,1227,560,573.2405025,553.5288008,580.3329497,601.51324403,544.96776097,2.09746712,3.957669,47.8975025
HEIA/N,Fuerte Venta,1210,1982.38,2082.46,2051.011606,,2233.42740785,1931.49259215,-6.40877415,9.22724191,40.13753361
SBUX,Fuerte Compra,1155,1872,1763.004495,1712.614598,1685.0122005,1878.92716423,1647.08182577,38.69617126,25.20876033,69.26811129
CIE/B,Comprar,1129,5,4.8045,4.8266,9.3895,5.19593199,4.41306801,0.04638052,0.01166296,58.44792915
AEM/N,,1125,1770,,,,,,,,
SPOT/N,Fuerte Compra,1101,6362,5838.661995,5921.823398,3810.6119945,6305.06739472,5372.25659528,123.92878631,70.88952022,65.2442772
IBE/N,Neutral,1086,270,281.2949985,246.8021998,,302.28298242,260.30701458,10.22646704,14.39868164,50.22074439
DOCU,Fuerte Compra,1081,5828,4724.86349,4507.015186,,5399.38981983,4050.33716017,174.53476276,109.37898995,74.059477
AMZN,Fuerte Compra,1067,76322,72465.05435,69468.26712,50594.835985,76737.28602032,68192.82267968,1936.87000384,1692.8561508,65.72646386
M,Comprar,1037,152,148.901499,148.4907996,234.02874915,163.22414876,134.57884924,-0.08411931,-0.72427526,53.42027833
GSK/N,Fuerte Venta,1024,845,892.476999,909.1078002,859.44920075,926.78136746,858.17263054,-14.1837531,-10.51860272,27.86192963
NESN/N,Fuerte Compra,1006,2650,2636.4825,2530.765404,2118.7640555,2776.31422713,2496.65077287,41.8836446,53.17436018,55.21730503
CBD/N,Fuerte Venta,1001,260.22,407.361499,408.0601984,406.8240993,525.37062197,289.35237603,-21.99258562,-5.17931388,32.00193239
TCEHY/N,Neutral,996,1510,1518.6705,1530.1818,1185.3583987,1617.14178401,1420.19921599,-0.60811299,1.19530328,48.91739908
RCL,Fuerte Compra,985,1491.95,1341.4935,1213.779998,1487.91060045,1563.15393541,1119.83306459,82.71022635,67.05147024,68.86474195
KO,Fuerte Compra,973,1076.99,1065.422,1049.2823984,1063.7022487,1091.49085774,1039.35314226,5.79794895,3.87351172,56.11061804
